stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A_semantic,F,4,6,0,right_hand,4,3,1,0.9999999999999957,0.8612665336591456,1.6653940567393953e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A_semantic,F,4,6,0,feet,0,0,-1,-0.9999999999999949,0.4109802761475851,3.580845100138566e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.18 seconds.",4
A_semantic,F,4,6,0,feet,0,1,1,1.000000000000011,0.4170684506857152,2.0856215617746508e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A_semantic,F,4,6,0,feet,0,2,-1,-1.000000000000003,0.413176861350226,3.1672562721281382e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.07 seconds.",4
A_semantic,F,4,6,0,feet,0,3,1,0.9999999999999922,0.4101522071672612,5.1657961590342083e-08,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.07 seconds.",4
A_semantic,F,4,6,0,feet,1,0,1,1.0000000000000036,0.23882823942835796,1.588036768146223e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,4,6,0,feet,1,1,-1,-1.0000000000000009,0.23773824679869376,9.62667676140913e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,4,6,0,feet,1,2,1,0.9999999999999993,0.23498717588478374,6.2815004969769644e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.23 seconds.",4
A_semantic,F,4,6,0,feet,1,3,-1,-0.9999999999999999,0.2377382472413799,1.7254731846498373e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A_semantic,F,4,6,0,feet,2,0,1,1.0000000000000029,0.7018826268049472,5.9396246849638034e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A_semantic,F,4,6,0,feet,2,1,-1,-0.9999999999999997,0.7045753920804531,3.518938616803568e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.07 seconds.",4
A_semantic,F,4,6,0,feet,2,2,1,0.9999999999999962,0.700749407074414,3.88214736871192e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A_semantic,F,4,6,0,feet,2,3,-1,-0.9999999999999973,0.6984888842180813,4.106442213279419e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.08 seconds.",4
A_semantic,F,4,6,0,feet,3,0,1,0.9999999999999984,0.6444798356731986,2.0743016239172586e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.06 seconds.",4
A_semantic,F,4,6,0,feet,3,1,-1,-1.0000000000000007,0.6435887209508939,3.915913523162663e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A_semantic,F,4,6,0,feet,3,2,1,0.9999999999999991,0.6423823765749889,2.634758129772354e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,4,6,0,feet,3,3,-1,-0.9999999999999994,0.6415964768457589,2.467726725645115e-07,47,True,True,"Terminated - min grad norm reached after 47 iterations, 0.38 seconds.",4
A_semantic,F,4,6,0,feet,4,0,-1,-1.0000000000000098,0.8285650580619891,1.6087769201674053e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.09 seconds.",4
A_semantic,F,4,6,0,feet,4,1,1,1.0000000000000069,0.834209217190875,4.0516155175771594e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.09 seconds.",4
A_semantic,F,4,6,0,feet,4,2,1,1.0000000000000087,0.8355689553957047,2.5396783507815645e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.15 seconds.",4
A_semantic,F,4,6,0,feet,4,3,-1,-0.9999999999999951,0.8274773819570855,3.936215995680675e-08,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A_semantic,F,4,6,0,tongue,0,0,1,0.9999999999999978,0.4276842942318974,4.294522363431252e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.14 seconds.",4
A_semantic,F,4,6,0,tongue,0,1,-1,-0.9999999999999987,0.4325322674409498,6.071146266702589e-06,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.07 seconds.",4
A_semantic,F,4,6,0,tongue,0,2,-1,-1.000000000000003,0.43662825933882515,6.703349631266057e-08,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.17 seconds.",4
A_semantic,F,4,6,0,tongue,0,3,1,1.0000000000000027,0.4380480363801752,6.723871319938817e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.16 seconds.",4
A_semantic,F,4,6,0,tongue,1,0,-1,-0.9999999999999948,0.275776060474756,1.3881934152050176e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.16 seconds.",4
A_semantic,F,4,6,0,tongue,1,1,1,1.0,0.2777519630783899,5.447244642454377e-08,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.26 seconds.",4
A_semantic,F,4,6,0,tongue,1,2,1,0.9999999999999987,0.2715604817418286,3.059977780333304e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.20 seconds.",4
A_semantic,F,4,6,0,tongue,1,3,-1,-1.0000000000000002,0.27169378736433575,3.131208386267866e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.15 seconds.",4
A_semantic,F,4,6,0,tongue,2,0,1,1.0000000000000018,0.7718660328153999,1.3886628260799336e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.12 seconds.",4
A_semantic,F,4,6,0,tongue,2,1,-1,-0.9999999999999966,0.7741656435306058,1.5755927567484457e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.25 seconds.",4
A_semantic,F,4,6,0,tongue,2,2,-1,-1.0000000000000069,0.7603194353753936,1.6106617475910247e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.14 seconds.",4
A_semantic,F,4,6,0,tongue,2,3,1,1.0000000000000009,0.7529972991105064,4.990516759359451e-08,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.31 seconds.",4
A_semantic,F,4,6,0,tongue,3,0,-1,-1.00000000000001,0.6158478208297176,2.2007802747176324e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A_semantic,F,4,6,0,tongue,3,1,1,0.999999999999999,0.6209529315908207,8.414439596221417e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A_semantic,F,4,6,0,tongue,3,2,-1,-1.0000000000000064,0.6197268182835416,8.255258363087208e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A_semantic,F,4,6,0,tongue,3,3,1,1.000000000000003,0.6199019599547304,1.1585349854041961e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A_semantic,F,4,6,0,tongue,4,0,-1,-1.000000000000004,0.872147857974298,6.695305448870631e-08,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.17 seconds.",4
A_semantic,F,4,6,0,tongue,4,1,1,1.0000000000000067,0.8729666096326557,9.459853584030393e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A_semantic,F,4,6,0,tongue,4,2,1,1.000000000000002,0.871703165400946,7.59154700049378e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A_semantic,F,4,6,0,tongue,4,3,-1,-0.9999999999999983,0.8732881881000905,6.030874467714576e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,left_hand,0,0,1,1.0000000000000044,0.6648546787988638,8.756302716791357e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A_semantic,F,4,6,1,left_hand,0,1,-1,-1.000000000000013,0.6676798303742602,2.8990492624201377e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.15 seconds.",4
A_semantic,F,4,6,1,left_hand,0,2,1,1.0000000000000036,0.6597424085096744,4.5363182696491254e-07,44,True,True,"Terminated - min grad norm reached after 44 iterations, 0.30 seconds.",4
A_semantic,F,4,6,1,left_hand,0,3,-1,-1.0000000000000069,0.6775481545992814,2.6372975069311414e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,left_hand,1,0,-1,-0.9999999999999968,1.8648854961118726,8.540144822621084e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,left_hand,1,1,1,0.9999999999999951,1.8674239269910982,3.4840559051013905e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.21 seconds.",4
A_semantic,F,4,6,1,left_hand,1,2,-1,-0.9999999999999988,1.8624781417668108,1.6931763053470987e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,left_hand,1,3,1,1.000000000000004,1.8633610503846274,2.8968765919494575e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.19 seconds.",4
A_semantic,F,4,6,1,left_hand,2,0,1,1.0000000000000049,0.9483595142325377,5.848892701619526e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,left_hand,2,1,-1,-1.0000000000000038,0.947389119318113,2.4258228921336764e-07,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,left_hand,2,2,-1,-0.9999999999999999,0.9622519805672862,8.893059502699877e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A_semantic,F,4,6,1,left_hand,2,3,1,0.999999999999996,0.9634888618339725,4.532162273741902e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.17 seconds.",4
A_semantic,F,4,6,1,left_hand,3,0,1,1.000000000000002,1.8666769247921082,1.1982313191803898e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,left_hand,3,1,-1,-0.9999999999999923,1.865722063911291,4.941710514087243e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.18 seconds.",4
A_semantic,F,4,6,1,left_hand,3,2,-1,-0.9999999999999993,1.8731929255813307,2.4577100465491226e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,left_hand,3,3,1,0.9999999999999987,1.8699491641935855,6.880907084993529e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,left_hand,4,0,-1,-1.0000000000000036,0.8482674766279528,1.1786411790291828e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.24 seconds.",4
A_semantic,F,4,6,1,left_hand,4,1,1,1.0000000000000033,0.8309401640919734,6.141153589263808e-08,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,left_hand,4,2,-1,-0.9999999999999954,0.8527031614325209,6.226837698312803e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,left_hand,4,3,1,1.000000000000004,0.8469328749136339,2.3215427501421973e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,right_hand,0,0,-1,-0.9999999999999993,0.6317775042907611,2.0816063606749352e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.16 seconds.",4
A_semantic,F,4,6,1,right_hand,0,1,1,0.9999999999999926,0.6319541326351081,6.217426388721231e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.16 seconds.",4
A_semantic,F,4,6,1,right_hand,0,2,-1,-0.9999999999999958,0.6445882636309186,2.289110384277642e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.22 seconds.",4
A_semantic,F,4,6,1,right_hand,0,3,1,0.9999999999999949,0.6276196498226306,9.715855211644295e-09,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A_semantic,F,4,6,1,right_hand,1,0,-1,-0.9999999999999972,2.4440282850364508,9.060974850372463e-07,33,True,True,"Terminated - min grad norm reached after 33 iterations, 0.23 seconds.",4
A_semantic,F,4,6,1,right_hand,1,1,1,1.0000000000000033,2.44829792173688,5.029236770780203e-08,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,right_hand,1,2,-1,-1.0000000000000022,2.4509103087919106,1.917569166997739e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,right_hand,1,3,1,0.9999999999999972,2.4491113905528623,2.0343712303205863e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,right_hand,2,0,1,1.0000000000000004,1.401941504556286,3.151569391959469e-06,39,True,False,"Terminated - min grad norm reached after 39 iterations, 0.27 seconds.",4
A_semantic,F,4,6,1,right_hand,2,1,-1,-1.0000000000000067,1.4061925585473531,1.402962245255441e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,right_hand,2,2,1,0.9999999999999989,1.4016228870256136,1.3360136727344354e-06,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,right_hand,2,3,-1,-1.0000000000000042,1.4073960439954272,1.7860582227625034e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.16 seconds.",4
A_semantic,F,4,6,1,right_hand,3,0,-1,-1.0000000000000013,2.393347013293134,1.1705546303762095e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.19 seconds.",4
A_semantic,F,4,6,1,right_hand,3,1,1,1.0000000000000073,2.3897512747796923,8.626330971564274e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,right_hand,3,2,1,0.9999999999999987,2.3872310662042446,6.532932419031007e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,right_hand,3,3,-1,-0.9999999999999993,2.38275384011406,1.9493825882958722e-07,44,True,True,"Terminated - min grad norm reached after 44 iterations, 0.33 seconds.",4
A_semantic,F,4,6,1,right_hand,4,0,1,0.9999999999999956,1.2629574004846658,4.440119779120952e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.17 seconds.",4
A_semantic,F,4,6,1,right_hand,4,1,-1,-0.9999999999999993,1.270663174436642,1.2508377466541028e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.21 seconds.",4
A_semantic,F,4,6,1,right_hand,4,2,-1,-0.9999999999999947,1.263574852336706,1.76332643718095e-06,34,True,False,"Terminated - min grad norm reached after 34 iterations, 0.28 seconds.",4
A_semantic,F,4,6,1,right_hand,4,3,1,0.9999999999999947,1.2618612515727714,4.769973722816669e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,feet,0,0,-1,-1.0000000000000029,0.9192670128468046,2.9788839074862585e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,feet,0,1,1,1.0000000000000022,0.9183322027224553,4.326988328473981e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,feet,0,2,1,1.0000000000000024,0.9092365405213393,2.9092651982742286e-07,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,feet,0,3,-1,-0.9999999999999992,0.9094381330634966,1.4965642699688112e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.22 seconds.",4
A_semantic,F,4,6,1,feet,1,0,-1,-1.0000000000000064,0.6699785538951011,2.0018772879167536e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,feet,1,1,1,1.0000000000000018,0.667669508336667,9.681886648330275e-08,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.15 seconds.",4
A_semantic,F,4,6,1,feet,1,2,1,0.999999999999997,0.6676985841861216,3.1613506821410165e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,feet,1,3,-1,-0.9999999999999968,0.6665155698835405,1.4567352896670812e-06,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,feet,2,0,-1,-0.9999999999999954,0.9963286526659033,1.8171854022438455e-06,37,True,True,"Terminated - min grad norm reached after 37 iterations, 0.18 seconds.",4
A_semantic,F,4,6,1,feet,2,1,1,1.0000000000000118,0.9995238323250313,1.801723459385855e-08,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.20 seconds.",4
A_semantic,F,4,6,1,feet,2,2,-1,-1.0,0.9985739784415265,9.401795192781363e-06,36,True,False,"Terminated - min grad norm reached after 36 iterations, 0.27 seconds.",4
A_semantic,F,4,6,1,feet,2,3,1,0.9999999999999947,0.9964504828097571,4.361303260172508e-07,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.22 seconds.",4
A_semantic,F,4,6,1,feet,3,0,1,1.000000000000006,1.3313224575654423,1.0327820972731903e-08,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.30 seconds.",4
A_semantic,F,4,6,1,feet,3,1,-1,-1.0000000000000036,1.3310849391432924,8.091829936284926e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,feet,3,2,-1,-1.0000000000000016,1.3246595074150604,6.364662526505867e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,feet,3,3,1,1.0000000000000027,1.324088839585258,6.687508689246324e-07,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,feet,4,0,1,1.0000000000000027,1.3772952223726014,4.820451364163091e-06,34,True,True,"Terminated - min grad norm reached after 34 iterations, 0.17 seconds.",4
A_semantic,F,4,6,1,feet,4,1,-1,-1.000000000000002,1.3785637020971166,9.456137126447027e-09,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.15 seconds.",4
A_semantic,F,4,6,1,feet,4,2,1,1.0000000000000009,1.3802003492555226,9.749140113376597e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.15 seconds.",4
A_semantic,F,4,6,1,feet,4,3,-1,-0.9999999999999976,1.378316297446248,2.9266904924293734e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,tongue,0,0,1,1.0000000000000027,1.6970057456744851,4.8161038813566995e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A_semantic,F,4,6,1,tongue,0,1,-1,-1.0000000000000062,1.6973572930564842,6.947946014065755e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A_semantic,F,4,6,1,tongue,0,2,-1,-0.9999999999999981,1.7078827372619207,8.172274394378697e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,tongue,0,3,1,1.0000000000000044,1.6977209699536517,6.51652180791457e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,tongue,1,0,-1,-0.999999999999999,0.42337322533690325,1.881201822884868e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.16 seconds.",4
A_semantic,F,4,6,1,tongue,1,1,1,0.999999999999996,0.423692199426445,2.4767481277497245e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.18 seconds.",4
A_semantic,F,4,6,1,tongue,1,2,-1,-0.9999999999999973,0.43202249530261405,2.1819906321578708e-08,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.35 seconds.",4
A_semantic,F,4,6,1,tongue,1,3,1,0.9999999999999957,0.43305918014580813,1.2636186168904646e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A_semantic,F,4,6,1,tongue,2,0,1,0.9999999999999971,1.9445763916495424,2.9017307943597415e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.12 seconds.",4
A_semantic,F,4,6,1,tongue,2,1,-1,-1.000000000000004,1.9515173127428067,5.7763802031052105e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,tongue,2,2,-1,-1.000000000000004,1.9450064200088932,5.533969182098561e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,tongue,2,3,1,0.9999999999999958,1.9450720080289772,2.5548851774028415e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A_semantic,F,4,6,1,tongue,3,0,-1,-1.0000000000000024,2.156846689296417,4.309178730999732e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,tongue,3,1,1,1.000000000000002,2.153708986363938,1.483070017983657e-08,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.13 seconds.",4
A_semantic,F,4,6,1,tongue,3,2,1,1.0000000000000033,2.1618428384107977,1.5046148020187784e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,4,6,1,tongue,3,3,-1,-1.0000000000000047,2.1615359873090334,9.253096161690213e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.38 seconds.",4
A_semantic,F,4,6,1,tongue,4,0,-1,-0.9999999999999947,2.341434565466495,8.286406421328934e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.18 seconds.",4
A_semantic,F,4,6,1,tongue,4,1,1,0.9999999999999954,2.3345530163609083,8.259265265381179e-07,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A_semantic,F,4,6,1,tongue,4,2,-1,-0.9999999999999977,2.3419290687081644,1.9875114355165611e-07,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.18 seconds.",4
A_semantic,F,4,6,1,tongue,4,3,1,1.0000000000000064,2.3447319182785575,5.3546265989795475e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A_semantic,F,4,7,0,left_hand,0,0,1,1.0000000000000044,0.7526918601451139,1.6801381591713588e-06,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.18 seconds.",4
A_semantic,F,4,7,0,left_hand,0,1,-1,-0.9999999999999932,0.7627872085450631,1.4843566844239264e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A_semantic,F,4,7,0,left_hand,0,2,-1,-1.000000000000005,0.7553729270843932,2.7814075177053855e-08,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A_semantic,F,4,7,0,left_hand,0,3,1,0.999999999999997,0.7574578249796395,4.2903774127829717e-07,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.10 seconds.",4
A_semantic,F,4,7,0,left_hand,1,0,1,0.9999999999999964,0.8853626727405774,7.439021419467796e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A_semantic,F,4,7,0,left_hand,1,1,-1,-1.0000000000000078,0.8773142168878438,3.7671395822009244e-06,36,True,True,"Terminated - min grad norm reached after 36 iterations, 0.27 seconds.",4
A_semantic,F,4,7,0,left_hand,1,2,1,0.9999999999999962,0.887893834767769,6.714966796216031e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.16 seconds.",4
A_semantic,F,4,7,0,left_hand,1,3,-1,-0.9999999999999938,0.886578572412296,3.4351426126969158e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.14 seconds.",4
A_semantic,F,4,7,0,left_hand,2,0,-1,-1.0000000000000058,1.2413951411567272,1.0354034175792018e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.21 seconds.",4
A_semantic,F,4,7,0,left_hand,2,1,1,0.9999999999999993,1.248634605783892,5.370499580534443e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,4,7,0,left_hand,2,2,1,0.9999999999999996,1.2268616480431023,4.7041966604271027e-07,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.16 seconds.",4
A_semantic,F,4,7,0,left_hand,2,3,-1,-0.9999999999999997,1.2307326355737538,3.885422806500459e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,4,7,0,left_hand,3,0,1,0.999999999999996,1.0689204587116645,6.552342356185736e-08,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.15 seconds.",4
A_semantic,F,4,7,0,left_hand,3,1,-1,-1.0,1.077039351772463,8.292942386819303e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,4,7,0,left_hand,3,2,1,0.9999999999999957,1.0816731393458294,2.778540195974028e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A_semantic,F,4,7,0,left_hand,3,3,-1,-1.0000000000000038,1.0728808668281669,3.3769829350599865e-07,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.15 seconds.",4
A_semantic,F,4,7,0,left_hand,4,0,-1,-0.9999999999999953,1.317758578703374,2.736888888596707e-08,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A_semantic,F,4,7,0,left_hand,4,1,1,0.9999999999999963,1.3241370936068428,4.073030521634732e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.18 seconds.",4
A_semantic,F,4,7,0,left_hand,4,2,-1,-1.000000000000009,1.328910185734678,1.427607590247076e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.09 seconds.",4
A_semantic,F,4,7,0,left_hand,4,3,1,1.0000000000000069,1.3306913388435464,3.967448614235878e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A_semantic,F,4,7,0,right_hand,0,0,-1,-0.9999999999999957,0.8678919921975381,2.0424291092719295e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.14 seconds.",4
A_semantic,F,4,7,0,right_hand,0,1,1,1.0000000000000058,0.8674321641106013,1.5717217457586048e-07,30,True,True,"Terminated - min grad norm reached after 30 iterations, 0.24 seconds.",4
A_semantic,F,4,7,0,right_hand,0,2,1,1.0000000000000022,0.8768021002361621,1.0262783662109956e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A_semantic,F,4,7,0,right_hand,0,3,-1,-0.9999999999999961,0.8711948908422138,5.862341111295154e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.07 seconds.",4
A_semantic,F,4,7,0,right_hand,1,0,-1,-0.9999999999999993,1.4442421471051237,2.001555117287636e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.15 seconds.",4
A_semantic,F,4,7,0,right_hand,1,1,1,1.0000000000000016,1.443521814831866,4.5303205825260976e-07,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.08 seconds.",4
A_semantic,F,4,7,0,right_hand,1,2,1,1.0000000000000078,1.4368204625246923,7.730718425821548e-08,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.17 seconds.",4
A_semantic,F,4,7,0,right_hand,1,3,-1,-0.9999999999999974,1.4474874767473405,9.661799977068987e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
