protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,sample_index,subject,run,trial_id,trial_uid,class_label,window_index,symmetry_relative_error,min_eigenvalue,max_eigenvalue,condition_number,has_nan,has_inf,is_spd,required,passed
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,993,4,2,130,S04_0train_T130,right_hand,1,0.0,2.433963478884591e-13,2.8826764614029756e-10,1184.3548542988065,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,993,4,2,130,S04_0train_T130,right_hand,2,0.0,3.4579822664777285e-13,2.2366243876422147e-10,646.8004215419015,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,993,4,2,130,S04_0train_T130,right_hand,3,0.0,2.8834243644623597e-13,3.1008829498857246e-10,1075.4167815544251,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,993,4,2,130,S04_0train_T130,right_hand,4,0.0,5.021018678531261e-13,3.930055929944283e-10,782.7208344689719,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,993,4,2,130,S04_0train_T130,right_hand,5,0.0,4.953925912556022e-13,4.627486781469385e-10,934.1049630437029,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,994,4,2,131,S04_0train_T131,right_hand,1,0.0,3.0771746813160613e-13,4.2380368663799453e-10,1377.2493619268312,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,994,4,2,131,S04_0train_T131,right_hand,2,0.0,3.6947366969987187e-13,4.793730548857279e-10,1297.4484901052049,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,994,4,2,131,S04_0train_T131,right_hand,3,0.0,3.520457921341071e-13,3.949689967887389e-10,1121.9250609258263,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,994,4,2,131,S04_0train_T131,right_hand,4,0.0,4.555665158905452e-13,4.527517458470309e-10,993.8213851428217,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,994,4,2,131,S04_0train_T131,right_hand,5,0.0,4.402902854623518e-13,4.823629510857404e-10,1095.556652082859,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,995,4,2,132,S04_0train_T132,left_hand,1,0.0,2.0560573160531485e-13,1.8453509921202915e-10,897.5192363132496,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,995,4,2,132,S04_0train_T132,left_hand,2,0.0,2.7936336013032783e-13,3.511317940361474e-10,1256.8999523500088,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,995,4,2,132,S04_0train_T132,left_hand,3,0.0,2.1158836023679898e-13,2.833757375230422e-10,1339.278480186256,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,995,4,2,132,S04_0train_T132,left_hand,4,0.0,2.4484307122151146e-13,3.3964767682339304e-10,1387.2055889876954,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,995,4,2,132,S04_0train_T132,left_hand,5,0.0,1.7969007242053678e-13,1.7977162917927606e-10,1000.4538745944095,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,996,4,2,133,S04_0train_T133,right_hand,1,0.0,1.9963072087176188e-13,1.46367454349302e-10,733.1910324730283,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,996,4,2,133,S04_0train_T133,right_hand,2,0.0,3.359309632958471e-13,4.1848220643982747e-10,1245.7387146872773,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,996,4,2,133,S04_0train_T133,right_hand,3,0.0,2.7403476615939505e-13,3.039447902162823e-10,1109.1468227775515,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,996,4,2,133,S04_0train_T133,right_hand,4,0.0,2.8773288004162375e-13,3.528106256574068e-10,1226.1741710101703,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,996,4,2,133,S04_0train_T133,right_hand,5,0.0,2.2483159879508426e-13,2.35185169127844e-10,1046.050334509235,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,997,4,2,134,S04_0train_T134,feet,1,0.0,1.3916469396012457e-13,1.410917827229361e-10,1013.8475406942201,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,997,4,2,134,S04_0train_T134,feet,2,0.0,3.429827268115525e-13,3.40989162264682e-10,994.1875657546866,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,997,4,2,134,S04_0train_T134,feet,3,0.0,2.721544346769076e-13,3.49813518641229e-10,1285.3493240208104,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,997,4,2,134,S04_0train_T134,feet,4,0.0,3.8042276881365216e-13,5.646499661197172e-10,1484.2696400128134,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,997,4,2,134,S04_0train_T134,feet,5,0.0,3.384989988859386e-13,3.2383435016833327e-10,956.6774236678118,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,998,4,2,135,S04_0train_T135,right_hand,1,0.0,2.5602930569022064e-13,3.3906919509731116e-10,1324.3374393537729,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,998,4,2,135,S04_0train_T135,right_hand,2,0.0,2.6682875279986357e-13,2.689870819842193e-10,1008.0888178717928,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,998,4,2,135,S04_0train_T135,right_hand,3,0.0,3.8009132048308324e-13,3.203290131607141e-10,842.7685556028661,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,998,4,2,135,S04_0train_T135,right_hand,4,0.0,2.7763177116934563e-13,3.0098346987447237e-10,1084.1103257266727,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,998,4,2,135,S04_0train_T135,right_hand,5,0.0,2.557656163101438e-13,3.5359713523953616e-10,1382.504577201499,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,999,4,2,136,S04_0train_T136,feet,1,0.0,2.9226319866756646e-13,3.873236591304078e-10,1325.2563473479515,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,999,4,2,136,S04_0train_T136,feet,2,0.0,2.816515190841572e-13,2.7313375748145813e-10,969.757799885489,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,999,4,2,136,S04_0train_T136,feet,3,0.0,2.9031842354216073e-13,2.76511259291804e-10,952.441308815692,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,999,4,2,136,S04_0train_T136,feet,4,0.0,2.4165889751392167e-13,2.723233640768006e-10,1126.8915271829062,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,999,4,2,136,S04_0train_T136,feet,5,0.0,3.4358505529376546e-13,2.8235636949292495e-10,821.7946768712337,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1000,4,2,137,S04_0train_T137,feet,1,0.0,2.675436629563765e-13,3.061119479947818e-10,1144.1569746493824,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1000,4,2,137,S04_0train_T137,feet,2,0.0,3.0955896900206497e-13,4.114837129764018e-10,1329.2579255671862,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1000,4,2,137,S04_0train_T137,feet,3,0.0,2.7588882463698653e-13,3.0721846560144487e-10,1113.5589344935654,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1000,4,2,137,S04_0train_T137,feet,4,0.0,2.2613713927425743e-13,1.8506668486992707e-10,818.3825331118193,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1000,4,2,137,S04_0train_T137,feet,5,0.0,2.9486772266746864e-13,3.170596044654264e-10,1075.2604645812123,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1001,4,2,138,S04_0train_T138,tongue,1,0.0,2.791093645167223e-13,2.7204260196502796e-10,974.681026686688,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1001,4,2,138,S04_0train_T138,tongue,2,0.0,4.1990225183765e-13,6.048343540562474e-10,1440.4170289853535,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1001,4,2,138,S04_0train_T138,tongue,3,0.0,2.885524358887225e-13,3.1058891117918067e-10,1076.3690496064858,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1001,4,2,138,S04_0train_T138,tongue,4,0.0,3.4405157826995995e-13,3.0158368120116154e-10,876.5653182515675,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1001,4,2,138,S04_0train_T138,tongue,5,0.0,2.852168522669564e-13,3.405216174245427e-10,1193.9042686924486,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1002,4,2,139,S04_0train_T139,feet,1,0.0,3.7060893920113345e-13,4.327180145316193e-10,1167.5865548854952,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1002,4,2,139,S04_0train_T139,feet,2,0.0,4.403365562463557e-13,5.938308174238073e-10,1348.5839615177806,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1002,4,2,139,S04_0train_T139,feet,3,0.0,4.004347689167818e-13,3.583881229155199e-10,894.9975145390034,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1002,4,2,139,S04_0train_T139,feet,4,0.0,3.2985941820878123e-13,4.854456924065844e-10,1471.6744940698538,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1002,4,2,139,S04_0train_T139,feet,5,0.0,2.7570655456524743e-13,2.8043344235185926e-10,1017.1446333369386,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1003,4,2,140,S04_0train_T140,feet,1,0.0,2.059378863223372e-13,2.23252612232918e-10,1084.0774187780073,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1003,4,2,140,S04_0train_T140,feet,2,0.0,2.941225562832921e-13,3.477626732255332e-10,1182.373353543739,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1003,4,2,140,S04_0train_T140,feet,3,0.0,2.8501334547259774e-13,2.754897302088118e-10,966.5853707727466,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1003,4,2,140,S04_0train_T140,feet,4,0.0,2.8829450314693094e-13,3.281024240495274e-10,1138.0807489149668,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1003,4,2,140,S04_0train_T140,feet,5,0.0,2.529181635198016e-13,2.747404448939704e-10,1086.281985724051,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1004,4,2,141,S04_0train_T141,tongue,1,0.0,2.4217272474623556e-13,2.4745153985681767e-10,1021.7977277008118,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1004,4,2,141,S04_0train_T141,tongue,2,0.0,4.555026395598037e-13,5.195584331709967e-10,1140.6266134332313,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1004,4,2,141,S04_0train_T141,tongue,3,0.0,3.870177767891374e-13,3.4516323576850157e-10,891.8536988975577,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1004,4,2,141,S04_0train_T141,tongue,4,0.0,2.1667033826472526e-13,2.5243124739384724e-10,1165.0475529577552,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1004,4,2,141,S04_0train_T141,tongue,5,0.0,2.930323059879458e-13,3.1777162459725117e-10,1084.4252258326871,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1005,4,2,142,S04_0train_T142,tongue,1,0.0,2.2562324370372686e-13,3.1378477308825263e-10,1390.7466621670128,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1005,4,2,142,S04_0train_T142,tongue,2,0.0,3.566842142763673e-13,3.143756266919103e-10,881.3836276149992,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1005,4,2,142,S04_0train_T142,tongue,3,0.0,3.4532694064340513e-13,3.814452704954515e-10,1104.5916944237003,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1005,4,2,142,S04_0train_T142,tongue,4,0.0,1.9492975971648188e-13,2.1491959341248988e-10,1102.5489064629355,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1005,4,2,142,S04_0train_T142,tongue,5,0.0,2.8250868332757364e-13,2.8036080585918937e-10,992.3971276100785,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1006,4,2,143,S04_0train_T143,tongue,1,0.0,2.4220660249411645e-13,2.176137090688272e-10,898.4631584273734,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1006,4,2,143,S04_0train_T143,tongue,2,0.0,2.5510753432132727e-13,2.471599891815551e-10,968.8462939328101,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1006,4,2,143,S04_0train_T143,tongue,3,0.0,2.3524828291528123e-13,2.9152090610976323e-10,1239.2052451866234,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1006,4,2,143,S04_0train_T143,tongue,4,0.0,2.500579658741147e-13,2.379239047571028e-10,951.4750067065632,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1006,4,2,143,S04_0train_T143,tongue,5,0.0,2.679451435271834e-13,3.3214382376271185e-10,1239.5963568901761,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1007,4,2,144,S04_0train_T144,tongue,1,0.0,1.7095801147858898e-13,1.9645676059675452e-10,1149.152115760068,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1007,4,2,144,S04_0train_T144,tongue,2,0.0,3.202999338008859e-13,4.482042267112188e-10,1399.3266292394692,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1007,4,2,144,S04_0train_T144,tongue,3,0.0,4.009969166015904e-13,4.78785009321538e-10,1193.9867602454256,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1007,4,2,144,S04_0train_T144,tongue,4,0.0,2.797285603500036e-13,2.923615160905798e-10,1045.1614798459245,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1007,4,2,144,S04_0train_T144,tongue,5,0.0,3.7979860542395803e-13,4.4384711477034255e-10,1168.6380845840365,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,1008,4,3,145,S04_0train_T145,tongue,1,0.0,3.36664371812917e-13,3.9986251484303507e-10,1187.7185360892213,False,False,True,True,True
