half,subject,session,class,transition,v_airm_norm,u_frobenius_norm,z_frobenius_norm,expected_airm_speed,maximum_norm_absolute_error,maximum_edge_transport_relative_error,z_symmetry_relative_error,passed
A,11,1,right_hand,3,1.0492995977672432,1.049299597767246,1.0492995977672357,1.049299597767246,1.021405182655144e-14,4.443856371762384e-15,0.0,True
A,11,1,right_hand,4,1.0751182062238047,1.0751182062238056,1.0751182062237952,1.0751182062238056,1.0436096431476471e-14,3.7175473966613855e-15,0.0,True
A,12,1,left_hand,1,1.2038531819357514,1.2038531819357492,1.2038531819357516,1.2038531819357492,2.4424906541753444e-15,0.0,0.0,True
A,12,1,left_hand,2,1.1719772470912455,1.1719772470912442,1.1719772470912475,1.1719772470912444,3.1086244689504383e-15,1.7051537897046655e-15,0.0,True
A,12,1,left_hand,3,1.2491063972002492,1.2491063972002523,1.2491063972002487,1.2491063972002523,3.552713678800501e-15,1.0665765802947903e-15,0.0,True
A,12,1,left_hand,4,1.0513074061899628,1.0513074061899628,1.0513074061899648,1.0513074061899628,1.9984014443252818e-15,1.9008726016376823e-15,0.0,True
A,12,1,right_hand,1,1.046099804350265,1.0460998043502656,1.046099804350265,1.0460998043502656,6.661338147750939e-16,0.0,0.0,True
A,12,1,right_hand,2,1.2175901925060209,1.2175901925060206,1.21759019250602,1.2175901925060206,6.661338147750939e-16,7.29455957486068e-16,0.0,True
A,12,1,right_hand,3,1.844281456535682,1.8442814565356815,1.844281456535683,1.8442814565356815,1.5543122344752192e-15,9.631701458067992e-16,0.0,True
A,12,1,right_hand,4,1.4352823435648694,1.43528234356487,1.4352823435648685,1.4352823435648698,1.3322676295501878e-15,9.282268645771675e-16,0.0,True
A,13,1,left_hand,1,2.5146225679615295,2.5146225679615286,2.5146225679615295,2.514622567961529,4.440892098500626e-16,0.0,0.0,True
A,13,1,left_hand,2,1.787858068810295,1.7878580688102936,1.7878580688102963,1.7878580688102934,2.886579864025407e-15,7.451752758185808e-16,0.0,True
A,13,1,left_hand,3,1.5897656945531917,1.5897656945531924,1.5897656945531962,1.5897656945531924,3.774758283725532e-15,2.0950691572266925e-15,0.0,True
A,13,1,left_hand,4,1.3517661490680335,1.351766149068033,1.3517661490680366,1.3517661490680333,3.3306690738754696e-15,2.299676220693687e-15,0.0,True
A,13,1,right_hand,1,2.4781392492988346,2.4781392492988368,2.478139249298835,2.4781392492988368,2.220446049250313e-15,0.0,0.0,True
A,13,1,right_hand,2,1.014175229902899,1.0141752299028979,1.0141752299028972,1.014175229902898,8.881784197001252e-16,1.7515285199484962e-15,0.0,True
A,13,1,right_hand,3,1.1924876404942977,1.1924876404942986,1.1924876404942948,1.1924876404942986,3.774758283725532e-15,1.3034199950541569e-15,0.0,True
A,13,1,right_hand,4,1.2651855675728012,1.265185567572801,1.2651855675727985,1.265185567572801,2.4424906541753444e-15,1.2285251067612905e-15,0.0,True
A,14,1,left_hand,1,1.5270545866908665,1.5270545866908647,1.5270545866908667,1.527054586690865,1.7763568394002505e-15,0.0,0.0,True
A,14,1,left_hand,2,1.2944628531515054,1.294462853151503,1.2944628531515112,1.294462853151503,8.215650382226158e-15,4.4598882957478665e-15,0.0,True
A,14,1,left_hand,3,1.0771213878094585,1.077121387809459,1.077121387809464,1.077121387809459,5.10702591327572e-15,6.596682080606783e-15,0.0,True
A,14,1,left_hand,4,1.4146572472395376,1.4146572472395398,1.4146572472395393,1.4146572472395398,2.220446049250313e-15,4.551840069664284e-15,0.0,True
A,14,1,right_hand,1,1.1018534020911586,1.1018534020911575,1.1018534020911586,1.1018534020911575,1.1102230246251565e-15,0.0,0.0,True
A,14,1,right_hand,2,1.336243283445734,1.3362432834457336,1.336243283445735,1.3362432834457336,1.3322676295501878e-15,6.64683168629146e-16,0.0,True
A,14,1,right_hand,3,1.65111681039073,1.651116810390729,1.6511168103907352,1.651116810390729,6.217248937900877e-15,2.958592195057758e-15,0.0,True
A,14,1,right_hand,4,1.1631863294079523,1.1631863294079499,1.1631863294079576,1.1631863294079499,7.771561172376096e-15,3.817868200669939e-15,0.0,True
A,15,1,left_hand,1,1.2221285135105038,1.222128513510504,1.2221285135105038,1.222128513510504,2.220446049250313e-16,0.0,0.0,True
A,15,1,left_hand,2,1.3673381291622686,1.3673381291622697,1.367338129162267,1.3673381291622697,2.6645352591003757e-15,9.743512604058168e-16,0.0,True
A,15,1,left_hand,3,1.0327878709877292,1.032787870987729,1.0327878709877272,1.032787870987729,1.7763568394002505e-15,1.5049675525223969e-15,0.0,True
A,15,1,left_hand,4,1.0770073291320714,1.077007329132071,1.0770073291320679,1.0770073291320708,2.886579864025407e-15,2.47401775923628e-15,0.0,True
A,15,1,right_hand,1,1.2824565158496501,1.2824565158496477,1.2824565158496501,1.2824565158496477,2.4424906541753444e-15,0.0,0.0,True
A,15,1,right_hand,2,1.2138862997155573,1.2138862997155568,1.2138862997155588,1.2138862997155566,2.220446049250313e-15,1.2804430158239942e-15,0.0,True
A,15,1,right_hand,3,1.218040209940768,1.2180402099407668,1.218040209940769,1.218040209940767,1.9984014443252818e-15,1.276076291890891e-15,0.0,True
A,15,1,right_hand,4,1.6039843566411056,1.6039843566411047,1.6039843566411078,1.6039843566411047,3.1086244689504383e-15,1.3843314868108398e-15,0.0,True
A,16,1,left_hand,1,1.1717025806088976,1.1717025806088983,1.1717025806088976,1.1717025806088983,6.661338147750939e-16,0.0,0.0,True
A,16,1,left_hand,2,1.1829213835289827,1.1829213835289862,1.182921383528979,1.182921383528986,7.105427357601002e-15,3.1910474662858667e-15,0.0,True
A,16,1,left_hand,3,1.1170081894743875,1.117008189474388,1.1170081894743837,1.117008189474388,4.218847493575595e-15,2.7829916541732923e-15,0.0,True
A,16,1,left_hand,4,1.36622533189581,1.366225331895808,1.3662253318958117,1.366225331895808,3.774758283725532e-15,1.7877656029010063e-15,0.0,True
A,16,1,right_hand,1,1.441388257447446,1.4413882574474484,1.441388257447446,1.4413882574474484,2.4424906541753444e-15,0.0,0.0,True
A,16,1,right_hand,2,1.3768345236400543,1.3768345236400523,1.3768345236400548,1.3768345236400523,2.4424906541753444e-15,1.6127181670168548e-16,0.0,True
A,16,1,right_hand,3,2.250674076958975,2.250674076958974,2.250674076958976,2.250674076958974,2.220446049250313e-15,5.919416068230974e-16,0.0,True
A,16,1,right_hand,4,1.366433044705422,1.3664330447054256,1.3664330447054156,1.3664330447054256,9.992007221626409e-15,2.7624904845149594e-15,0.0,True
A,17,1,left_hand,1,1.5168739052434321,1.5168739052434321,1.5168739052434321,1.516873905243432,2.220446049250313e-16,0.0,0.0,True
A,17,1,left_hand,2,1.1994101954142482,1.1994101954142482,1.1994101954142482,1.1994101954142482,0.0,0.0,0.0,True
A,17,1,left_hand,3,1.1691720970752268,1.1691720970752255,1.169172097075228,1.1691720970752255,2.4424906541753444e-15,1.1394966001010076e-15,0.0,True
A,17,1,left_hand,4,1.2974047582156696,1.2974047582156663,1.2974047582156738,1.2974047582156663,7.549516567451064e-15,2.053742474911935e-15,0.0,True
A,17,1,right_hand,1,1.398940587143806,1.398940587143809,1.3989405871438059,1.3989405871438092,3.3306690738754696e-15,0.0,0.0,True
A,17,1,right_hand,2,1.182429222044444,1.1824292220444443,1.1824292220444432,1.1824292220444443,1.1102230246251565e-15,5.633604129161619e-16,0.0,True
A,17,1,right_hand,3,1.2434383822480837,1.2434383822480832,1.2434383822480854,1.2434383822480832,2.220446049250313e-15,1.0714383990154006e-15,0.0,True
A,17,1,right_hand,4,1.3857532548763465,1.3857532548763474,1.385753254876348,1.3857532548763474,8.881784197001252e-16,1.2818709486334609e-15,0.0,True
A,18,1,left_hand,1,1.568366662126647,1.5683666621266499,1.568366662126647,1.5683666621266499,2.886579864025407e-15,0.0,0.0,True
A,18,1,left_hand,2,1.3626457436056547,1.3626457436056556,1.3626457436056536,1.3626457436056556,1.9984014443252818e-15,8.147554342975672e-16,0.0,True
A,18,1,left_hand,3,1.2873479650697228,1.2873479650697242,1.2873479650697173,1.287347965069724,6.661338147750939e-15,2.4147507537187703e-15,0.0,True
A,18,1,left_hand,4,1.328501180638249,1.3285011806382472,1.3285011806382483,1.3285011806382472,1.7763568394002505e-15,2.3399485933892517e-15,0.0,True
A,18,1,right_hand,1,1.2110696854123824,1.2110696854123852,1.2110696854123824,1.2110696854123852,2.886579864025407e-15,0.0,0.0,True
A,18,1,right_hand,2,1.139240045644067,1.1392400456440652,1.139240045644067,1.1392400456440652,1.7763568394002505e-15,1.9490589869450982e-16,0.0,True
A,18,1,right_hand,3,1.0905157585672263,1.0905157585672225,1.0905157585672307,1.0905157585672223,8.43769498715119e-15,4.072286038612842e-15,0.0,True
A,18,1,right_hand,4,1.2009205862991543,1.2009205862991559,1.2009205862991619,1.2009205862991559,5.995204332975845e-15,3.513011219648321e-15,0.0,True
A,19,1,left_hand,1,1.5826744863748214,1.5826744863748208,1.5826744863748214,1.5826744863748206,8.881784197001252e-16,0.0,0.0,True
A,19,1,left_hand,2,1.2962354656311328,1.2962354656311394,1.2962354656311268,1.2962354656311394,1.2656542480726785e-14,4.625088953307415e-15,0.0,True
A,19,1,left_hand,3,1.5898005914393507,1.5898005914393494,1.5898005914393458,1.5898005914393494,3.552713678800501e-15,3.212368859827882e-15,0.0,True
A,19,1,left_hand,4,1.2915080177823746,1.2915080177823752,1.2915080177823681,1.2915080177823755,7.327471962526033e-15,4.642018671529509e-15,0.0,True
A,19,1,right_hand,1,1.989414701680701,1.9894147016807018,1.989414701680701,1.9894147016807018,8.881784197001252e-16,0.0,0.0,True
A,19,1,right_hand,2,1.317213780286099,1.317213780286099,1.3172137802860973,1.317213780286099,1.7763568394002505e-15,1.348571405785343e-15,0.0,True
A,19,1,right_hand,3,1.9507480503028924,1.950748050302897,1.9507480503028867,1.9507480503028969,1.021405182655144e-14,2.0488565337948077e-15,0.0,True
A,19,1,right_hand,4,1.3589746057705676,1.3589746057705665,1.3589746057705647,1.3589746057705665,1.7763568394002505e-15,1.6339128338540764e-15,0.0,True
A,20,1,left_hand,1,1.4180670179818908,1.4180670179818933,1.4180670179818908,1.4180670179818935,2.6645352591003757e-15,0.0,0.0,True
A,20,1,left_hand,2,1.1834159400685076,1.1834159400685107,1.1834159400685051,1.1834159400685105,5.329070518200751e-15,2.063932529110559e-15,0.0,True
A,20,1,left_hand,3,1.4439356831100805,1.4439356831100807,1.443935683110073,1.4439356831100807,7.771561172376096e-15,2.767992325005699e-15,0.0,True
A,20,1,left_hand,4,1.436251762893256,1.4362517628932556,1.4362517628932496,1.4362517628932554,5.773159728050814e-15,2.937401089817945e-15,0.0,True
A,20,1,right_hand,1,1.151733479512621,1.1517334795126244,1.1517334795126213,1.1517334795126244,3.3306690738754696e-15,0.0,0.0,True
A,20,1,right_hand,2,1.2076965860944642,1.207696586094461,1.207696586094466,1.207696586094461,4.884981308350689e-15,1.4708635098032015e-15,0.0,True
A,20,1,right_hand,3,1.4792370105867976,1.4792370105867956,1.4792370105868038,1.4792370105867956,8.215650382226158e-15,2.7019354302560732e-15,0.0,True
A,20,1,right_hand,4,1.3594665731882174,1.3594665731882196,1.3594665731882276,1.3594665731882196,7.993605777301127e-15,5.389961111983523e-15,0.0,True
A,21,1,left_hand,1,1.7316774357560316,1.7316774357560287,1.7316774357560316,1.7316774357560287,2.886579864025407e-15,0.0,0.0,True
A,21,1,left_hand,2,1.0906447406043964,1.0906447406043966,1.0906447406043955,1.0906447406043966,1.1102230246251565e-15,8.143608882283047e-16,0.0,True
A,21,1,left_hand,3,1.3608886373217197,1.3608886373217202,1.3608886373217153,1.3608886373217202,4.884981308350689e-15,2.447422208205333e-15,0.0,True
A,21,1,left_hand,4,1.0917624631313203,1.0917624631313179,1.09176246313132,1.091762463131318,2.220446049250313e-15,2.6439632809377815e-15,0.0,True
A,21,1,right_hand,1,1.3895361710461673,1.3895361710461662,1.3895361710461673,1.3895361710461662,1.1102230246251565e-15,0.0,0.0,True
A,21,1,right_hand,2,1.4956810958232005,1.4956810958231974,1.4956810958232034,1.4956810958231974,5.995204332975845e-15,1.9299434031000243e-15,0.0,True
A,21,1,right_hand,3,1.3777660608315647,1.3777660608315674,1.3777660608315645,1.3777660608315672,2.6645352591003757e-15,1.12813944156608e-15,0.0,True
A,21,1,right_hand,4,1.7486607415481163,1.7486607415481121,1.7486607415481237,1.7486607415481124,1.1324274851176597e-14,3.0475153879664656e-15,0.0,True
A,22,1,left_hand,1,1.2427807692754291,1.2427807692754278,1.2427807692754294,1.2427807692754278,1.5543122344752192e-15,0.0,0.0,True
A,22,1,left_hand,2,1.5326318544133848,1.5326318544133868,1.532631854413387,1.5326318544133868,1.9984014443252818e-15,1.4487797854757404e-15,0.0,True
A,22,1,left_hand,3,1.6469761005653787,1.6469761005653807,1.6469761005653778,1.6469761005653807,2.886579864025407e-15,8.089174026829188e-16,0.0,True
A,22,1,left_hand,4,1.1195369603023233,1.119536960302325,1.1195369603023264,1.1195369603023249,1.5543122344752192e-15,2.5783694209129975e-15,0.0,True
A,22,1,right_hand,1,1.603614100634382,1.603614100634383,1.6036141006343823,1.6036141006343831,1.1102230246251565e-15,0.0,0.0,True
A,22,1,right_hand,2,1.1849479113177268,1.1849479113177248,1.1849479113177273,1.1849479113177248,2.4424906541753444e-15,1.8738765038043362e-16,0.0,True
A,22,1,right_hand,3,1.3456958261969054,1.345695826196902,1.3456958261969114,1.345695826196902,9.325873406851315e-15,3.4650748056517707e-15,0.0,True
A,22,1,right_hand,4,1.3029479429851925,1.302947942985194,1.302947942985199,1.3029479429851938,5.10702591327572e-15,3.4083419237195704e-15,0.0,True
A,23,1,left_hand,1,1.3136312375166064,1.3136312375166044,1.3136312375166064,1.3136312375166044,1.9984014443252818e-15,0.0,0.0,True
A,23,1,left_hand,2,1.186752880938383,1.1867528809383812,1.1867528809383865,1.1867528809383812,5.329070518200751e-15,2.9936423461566044e-15,0.0,True
A,23,1,left_hand,3,1.5258031488040955,1.5258031488040977,1.5258031488040988,1.5258031488040977,2.220446049250313e-15,2.7650011712731505e-15,0.0,True
A,23,1,left_hand,4,1.2429545024051498,1.2429545024051496,1.2429545024051531,1.2429545024051496,3.552713678800501e-15,2.143711015925702e-15,0.0,True
A,23,1,right_hand,1,1.5536052727988428,1.553605272798847,1.5536052727988428,1.553605272798847,4.218847493575595e-15,0.0,0.0,True
A,23,1,right_hand,2,1.309846285967965,1.3098462859679636,1.3098462859679663,1.3098462859679636,2.6645352591003757e-15,1.0171175380061122e-15,0.0,True
A,23,1,right_hand,3,1.3110748162098946,1.3110748162098953,1.3110748162098944,1.3110748162098953,8.881784197001252e-16,8.46803714706863e-16,0.0,True
A,23,1,right_hand,4,1.8444049393418585,1.8444049393418562,1.844404939341855,1.8444049393418562,2.220446049250313e-15,1.32427028472766e-15,0.0,True
A,24,1,left_hand,1,1.2843857815915898,1.2843857815915907,1.2843857815915898,1.2843857815915907,8.881784197001252e-16,0.0,0.0,True
A,24,1,left_hand,2,1.2691846801634619,1.2691846801634603,1.2691846801634636,1.2691846801634605,3.1086244689504383e-15,1.3996046967502522e-15,0.0,True
A,24,1,left_hand,3,1.4110906408665775,1.4110906408665782,1.4110906408665778,1.4110906408665782,6.661338147750939e-16,1.1014970898826784e-15,0.0,True
A,24,1,left_hand,4,1.3510308817616004,1.351030881761599,1.3510308817616048,1.351030881761599,5.773159728050814e-15,1.9722237996707354e-15,0.0,True
A,24,1,right_hand,1,1.7788343434106433,1.7788343434106408,1.7788343434106433,1.7788343434106406,2.6645352591003757e-15,0.0,0.0,True
A,24,1,right_hand,2,1.353357858320272,1.3533578583202683,1.3533578583202774,1.3533578583202683,9.103828801926284e-15,4.101734873003626e-15,0.0,True
A,24,1,right_hand,3,1.487739526321747,1.4877395263217483,1.487739526321754,1.487739526321748,5.995204332975845e-15,4.029740574143528e-15,0.0,True
A,24,1,right_hand,4,1.360050114557104,1.360050114557108,1.3600501145571027,1.360050114557108,5.329070518200751e-15,3.4285035922695597e-15,0.0,True
A,25,1,left_hand,1,1.0796730727219337,1.079673072721933,1.0796730727219337,1.079673072721933,6.661338147750939e-16,0.0,0.0,True
A,25,1,left_hand,2,1.1729154517114626,1.1729154517114637,1.1729154517114635,1.1729154517114637,1.1102230246251565e-15,7.572399343909544e-16,0.0,True
A,25,1,left_hand,3,1.099518885889815,1.0995188858898144,1.0995188858898122,1.0995188858898144,2.220446049250313e-15,1.4136294104828862e-15,0.0,True
A,25,1,left_hand,4,1.215207280452734,1.2152072804527374,1.2152072804527299,1.2152072804527374,7.549516567451064e-15,1.4617727098692629e-15,0.0,True
A,25,1,right_hand,1,1.2181501068739506,1.218150106873952,1.2181501068739506,1.218150106873952,1.3322676295501878e-15,0.0,0.0,True
A,25,1,right_hand,2,1.4677224476891393,1.4677224476891404,1.4677224476891382,1.4677224476891404,2.220446049250313e-15,7.564257304731906e-16,0.0,True
A,25,1,right_hand,3,1.9900049836398936,1.9900049836398925,1.9900049836398894,1.9900049836398923,2.886579864025407e-15,1.6736988606849545e-15,0.0,True
A,25,1,right_hand,4,1.5336272757207794,1.5336272757207834,1.5336272757207754,1.5336272757207834,7.993605777301127e-15,2.461327040464548e-15,0.0,True
A,26,1,left_hand,1,1.2777062054760817,1.2777062054760813,1.2777062054760817,1.2777062054760815,2.220446049250313e-16,0.0,0.0,True
A,26,1,left_hand,2,1.2711493808912544,1.2711493808912555,1.2711493808912535,1.2711493808912555,1.9984014443252818e-15,6.987207271244449e-16,0.0,True
A,26,1,left_hand,3,1.2775795295919496,1.27757952959195,1.2775795295919468,1.2775795295919503,3.552713678800501e-15,2.2594130519196417e-15,0.0,True
A,26,1,left_hand,4,1.4767030811167605,1.4767030811167567,1.4767030811167638,1.4767030811167567,7.105427357601002e-15,3.6087623750135395e-15,0.0,True
A,26,1,right_hand,1,1.1831037690577009,1.1831037690577002,1.1831037690577009,1.1831037690577,8.881784197001252e-16,0.0,0.0,True
A,26,1,right_hand,2,1.5924246146960355,1.5924246146960364,1.5924246146960366,1.5924246146960364,8.881784197001252e-16,6.971903186996874e-16,0.0,True
A,26,1,right_hand,3,1.3012247598364657,1.301224759836467,1.3012247598364666,1.301224759836467,1.3322676295501878e-15,1.7064277577452269e-15,0.0,True
A,26,1,right_hand,4,1.2461321630084394,1.2461321630084403,1.2461321630084414,1.2461321630084403,1.1102230246251565e-15,1.96005746956938e-15,0.0,True
A,27,1,left_hand,1,1.22455383977607,1.224553839776069,1.22455383977607,1.2245538397760691,8.881784197001252e-16,0.0,0.0,True
A,27,1,left_hand,2,1.2926458304497372,1.2926458304497388,1.2926458304497368,1.2926458304497388,1.9984014443252818e-15,3.4355056844577074e-16,0.0,True
A,27,1,left_hand,3,1.323306394970661,1.3233063949706585,1.3233063949706616,1.3233063949706585,3.1086244689504383e-15,8.389765430324021e-16,0.0,True
A,27,1,left_hand,4,1.4495363398126084,1.4495363398126064,1.4495363398126102,1.4495363398126064,3.774758283725532e-15,1.685015123174556e-15,0.0,True
A,27,1,right_hand,1,1.3719623471063938,1.371962347106396,1.3719623471063938,1.371962347106396,2.220446049250313e-15,0.0,0.0,True
A,27,1,right_hand,2,1.2404231107560655,1.240423110756066,1.240423110756064,1.240423110756066,1.9984014443252818e-15,1.0740428955230778e-15,0.0,True
A,27,1,right_hand,3,1.4053512250223543,1.4053512250223572,1.405351225022353,1.4053512250223572,4.218847493575595e-15,9.47996206093602e-16,0.0,True
A,27,1,right_hand,4,1.2434362265681371,1.2434362265681371,1.2434362265681365,1.243436226568137,4.440892098500626e-16,1.2500136325970594e-15,0.0,True
A,28,1,left_hand,1,1.4175811459680117,1.417581145968012,1.4175811459680117,1.4175811459680119,2.220446049250313e-16,0.0,0.0,True
A,28,1,left_hand,2,1.5153634488920897,1.5153634488920875,1.5153634488920935,1.5153634488920875,5.995204332975845e-15,2.4909920365872086e-15,0.0,True
A,28,1,left_hand,3,1.289024803313768,1.2890248033137672,1.2890248033137703,1.2890248033137672,3.1086244689504383e-15,2.0670938621588207e-15,0.0,True
A,28,1,left_hand,4,1.5873678357368965,1.587367835736897,1.587367835736903,1.5873678357368968,6.217248937900877e-15,1.958351680665952e-15,0.0,True
A,28,1,right_hand,1,1.5293418277325828,1.5293418277325843,1.5293418277325828,1.5293418277325843,1.5543122344752192e-15,0.0,0.0,True
A,28,1,right_hand,2,1.682272527642255,1.682272527642256,1.6822725276422523,1.6822725276422559,3.552713678800501e-15,1.71588123600343e-15,0.0,True
A,28,1,right_hand,3,1.3795816951545463,1.3795816951545437,1.3795816951545417,1.3795816951545437,2.6645352591003757e-15,3.862816197777809e-15,0.0,True
A,28,1,right_hand,4,1.3536277529370122,1.3536277529370135,1.3536277529370098,1.3536277529370138,3.9968028886505635e-15,1.968440181075663e-15,0.0,True
A,29,1,left_hand,1,1.1559181419409275,1.1559181419409277,1.1559181419409275,1.1559181419409277,2.220446049250313e-16,0.0,0.0,True
A,29,1,left_hand,2,1.250453311395675,1.2504533113956748,1.250453311395675,1.2504533113956748,2.220446049250313e-16,0.0,0.0,True
A,29,1,left_hand,3,2.4783837909326496,2.478383790932651,2.4783837909326447,2.478383790932651,6.217248937900877e-15,1.0751100248673258e-15,0.0,True
A,29,1,left_hand,4,0.9886840476100616,0.9886840476100611,0.9886840476100593,0.9886840476100611,1.7763568394002505e-15,2.1335670904035448e-15,0.0,True
A,29,1,right_hand,1,1.2526928756178253,1.2526928756178275,1.2526928756178253,1.2526928756178275,2.220446049250313e-15,0.0,0.0,True
A,29,1,right_hand,2,1.18525445448722,1.1852544544872206,1.1852544544872183,1.1852544544872206,2.220446049250313e-15,1.4987134894749336e-15,0.0,True
A,29,1,right_hand,3,1.171598121374176,1.1715981213741742,1.1715981213741766,1.1715981213741742,2.4424906541753444e-15,1.137137048314451e-15,0.0,True
A,29,1,right_hand,4,1.067555561133013,1.0675555611330128,1.0675555611330134,1.0675555611330128,6.661338147750939e-16,6.239804643686326e-16,0.0,True
A,30,1,left_hand,1,1.2618148471594122,1.2618148471594102,1.2618148471594122,1.2618148471594102,1.9984014443252818e-15,0.0,0.0,True
A,30,1,left_hand,2,1.2590015504168408,1.2590015504168404,1.2590015504168421,1.2590015504168404,1.7763568394002505e-15,1.0581937957972237e-15,0.0,True
A,30,1,left_hand,3,1.1100281773487408,1.1100281773487435,1.1100281773487388,1.1100281773487435,4.6629367034256575e-15,2.800491494166632e-15,0.0,True
A,30,1,left_hand,4,1.3086549329176698,1.308654932917669,1.3086549329176662,1.308654932917669,2.886579864025407e-15,3.0541304572471386e-15,0.0,True
A,30,1,right_hand,1,1.1590341832947169,1.1590341832947182,1.1590341832947169,1.1590341832947182,1.3322676295501878e-15,0.0,0.0,True
A,30,1,right_hand,2,1.0422296273337361,1.0422296273337377,1.0422296273337324,1.0422296273337375,5.10702591327572e-15,3.621810572956206e-15,0.0,True
A,30,1,right_hand,3,1.054785195828816,1.0547851958288161,1.0547851958288093,1.0547851958288161,6.8833827526759706e-15,4.631256987364369e-15,0.0,True
A,30,1,right_hand,4,1.1707872001502722,1.1707872001502733,1.170787200150263,1.1707872001502735,1.0436096431476471e-14,3.4137739873971766e-15,0.0,True
A,31,1,left_hand,1,1.1870947321186656,1.1870947321186673,1.1870947321186656,1.1870947321186671,1.5543122344752192e-15,0.0,0.0,True
A,31,1,left_hand,2,1.2150950816767685,1.2150950816767672,1.2150950816767736,1.2150950816767672,6.439293542825908e-15,4.202984597903455e-15,0.0,True
A,31,1,left_hand,3,1.1594408630633548,1.1594408630633528,1.1594408630633657,1.1594408630633528,1.2878587085651816e-14,5.170771984985832e-15,0.0,True
A,31,1,left_hand,4,1.3132640684458132,1.3132640684458163,1.3132640684458248,1.3132640684458163,8.43769498715119e-15,4.9032739854418494e-15,0.0,True
A,31,1,right_hand,1,1.5648929402428393,1.5648929402428409,1.5648929402428393,1.5648929402428409,1.5543122344752192e-15,0.0,0.0,True
A,31,1,right_hand,2,1.416279138481679,1.416279138481678,1.416279138481677,1.416279138481678,1.1102230246251565e-15,1.5678025531257492e-15,0.0,True
A,31,1,right_hand,3,1.1508978246420196,1.1508978246420203,1.150897824642018,1.1508978246420203,2.220446049250313e-15,7.717265605019182e-16,0.0,True
A,31,1,right_hand,4,1.322241063538419,1.3222410635384187,1.3222410635384156,1.3222410635384187,3.1086244689504383e-15,1.847235516675795e-15,0.0,True
A,32,1,left_hand,1,1.4056900121285005,1.4056900121285,1.4056900121285005,1.4056900121285,4.440892098500626e-16,0.0,0.0,True
A,32,1,left_hand,2,1.3224533460637873,1.322453346063785,1.3224533460637904,1.322453346063785,5.329070518200751e-15,2.3506496302520522e-15,0.0,True
A,32,1,left_hand,3,1.3251790024425156,1.3251790024425145,1.3251790024425176,1.3251790024425145,3.1086244689504383e-15,2.1782565666260757e-15,0.0,True
A,32,1,left_hand,4,1.4723721864034272,1.4723721864034292,1.4723721864034278,1.4723721864034292,1.9984014443252818e-15,3.0161477780617545e-15,0.0,True
A,32,1,right_hand,1,1.5673908031049522,1.5673908031049526,1.5673908031049524,1.5673908031049526,4.440892098500626e-16,0.0,0.0,True
A,32,1,right_hand,2,1.3428429836734213,1.3428429836734193,1.3428429836734241,1.3428429836734193,4.884981308350689e-15,2.1496034153814484e-15,0.0,True
A,32,1,right_hand,3,1.389394161187919,1.38939416118792,1.3893941611879244,1.38939416118792,4.440892098500626e-15,3.515907468744548e-15,0.0,True
A,32,1,right_hand,4,1.2799310716682015,1.2799310716682002,1.2799310716682095,1.2799310716682002,9.325873406851315e-15,3.643115482264352e-15,0.0,True
A,33,1,left_hand,1,1.134528467106878,1.134528467106878,1.134528467106878,1.1345284671068783,2.220446049250313e-16,0.0,0.0,True
A,33,1,left_hand,2,1.147026908502902,1.1470269085029003,1.1470269085029035,1.1470269085029006,2.886579864025407e-15,1.1614964040286206e-15,0.0,True
A,33,1,left_hand,3,1.3033939435987072,1.3033939435987076,1.3033939435987112,1.3033939435987079,3.3306690738754696e-15,2.214664168267861e-15,0.0,True
A,33,1,left_hand,4,1.5597085051585193,1.5597085051585209,1.5597085051585204,1.5597085051585207,1.3322676295501878e-15,1.565991751726136e-15,0.0,True
A,33,1,right_hand,1,1.8045799363357744,1.8045799363357768,1.8045799363357744,1.8045799363357768,2.4424906541753444e-15,0.0,0.0,True
A,33,1,right_hand,2,2.576083398337696,2.5760833983376976,2.5760833983376914,2.5760833983376976,6.217248937900877e-15,1.7238929847404245e-15,0.0,True
A,33,1,right_hand,3,1.6206315925970272,1.6206315925970276,1.6206315925970216,1.6206315925970276,5.995204332975845e-15,1.7811450037202624e-15,0.0,True
A,33,1,right_hand,4,1.029519385185921,1.029519385185921,1.0295193851859157,1.029519385185921,5.329070518200751e-15,3.450846802810732e-15,0.0,True
A,34,1,left_hand,1,1.184439529409618,1.1844395294096182,1.1844395294096182,1.1844395294096182,2.220446049250313e-16,0.0,0.0,True
A,34,1,left_hand,2,1.5567954004746705,1.55679540047467,1.556795400474672,1.5567954004746698,2.220446049250313e-15,8.557756717061055e-16,0.0,True
A,34,1,left_hand,3,1.233194171293813,1.2331941712938104,1.2331941712938193,1.2331941712938104,8.881784197001252e-15,3.2410166879537557e-15,0.0,True
A,34,1,left_hand,4,1.176516463610624,1.176516463610627,1.1765164636106276,1.176516463610627,2.886579864025407e-15,2.2647666577679253e-15,0.0,True
A,34,1,right_hand,1,1.3457799703374964,1.3457799703374964,1.3457799703374964,1.3457799703374966,2.220446049250313e-16,0.0,0.0,True
A,34,1,right_hand,2,1.2590017772963982,1.2590017772964002,1.259001777296396,1.2590017772964002,4.218847493575595e-15,1.5872904076566778e-15,0.0,True
A,34,1,right_hand,3,1.284384162733096,1.2843841627330905,1.2843841627330934,1.2843841627330905,5.551115123125783e-15,3.457604217923908e-15,0.0,True
