sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label
1059,4,0train,4,196,4,S04_0train_T196,right_hand
1060,4,0train,4,197,5,S04_0train_T197,left_hand
1061,4,0train,4,198,6,S04_0train_T198,feet
1062,4,0train,4,199,7,S04_0train_T199,left_hand
1063,4,0train,4,200,8,S04_0train_T200,feet
1064,4,0train,4,201,9,S04_0train_T201,right_hand
1065,4,0train,4,202,10,S04_0train_T202,tongue
1066,4,0train,4,203,11,S04_0train_T203,left_hand
1067,4,0train,4,204,12,S04_0train_T204,feet
1068,4,0train,4,205,13,S04_0train_T205,feet
1069,4,0train,4,206,14,S04_0train_T206,left_hand
1070,4,0train,4,207,15,S04_0train_T207,feet
1071,4,0train,4,208,16,S04_0train_T208,right_hand
1072,4,0train,4,209,17,S04_0train_T209,tongue
1073,4,0train,4,210,18,S04_0train_T210,tongue
1074,4,0train,4,211,19,S04_0train_T211,tongue
1075,4,0train,4,212,20,S04_0train_T212,feet
1076,4,0train,4,213,21,S04_0train_T213,left_hand
1077,4,0train,4,214,22,S04_0train_T214,tongue
1078,4,0train,4,215,23,S04_0train_T215,right_hand
1079,4,0train,4,216,24,S04_0train_T216,tongue
1080,4,0train,4,217,25,S04_0train_T217,right_hand
1081,4,0train,4,218,26,S04_0train_T218,left_hand
1082,4,0train,4,219,27,S04_0train_T219,feet
1083,4,0train,4,220,28,S04_0train_T220,right_hand
1084,4,0train,4,221,29,S04_0train_T221,left_hand
1085,4,0train,4,222,30,S04_0train_T222,feet
1086,4,0train,4,223,31,S04_0train_T223,feet
1087,4,0train,4,224,32,S04_0train_T224,left_hand
1088,4,0train,4,225,33,S04_0train_T225,feet
1089,4,0train,4,226,34,S04_0train_T226,tongue
1090,4,0train,4,227,35,S04_0train_T227,tongue
1091,4,0train,4,228,36,S04_0train_T228,right_hand
1092,4,0train,4,229,37,S04_0train_T229,left_hand
1093,4,0train,4,230,38,S04_0train_T230,right_hand
1094,4,0train,4,231,39,S04_0train_T231,tongue
1095,4,0train,4,232,40,S04_0train_T232,right_hand
1096,4,0train,4,233,41,S04_0train_T233,tongue
1097,4,0train,4,234,42,S04_0train_T234,feet
1098,4,0train,4,235,43,S04_0train_T235,right_hand
1099,4,0train,4,236,44,S04_0train_T236,right_hand
1100,4,0train,4,237,45,S04_0train_T237,right_hand
1101,4,0train,4,238,46,S04_0train_T238,feet
1102,4,0train,4,239,47,S04_0train_T239,tongue
1103,4,0train,4,240,48,S04_0train_T240,left_hand
1104,4,0train,5,241,1,S04_0train_T241,right_hand
1105,4,0train,5,242,2,S04_0train_T242,tongue
1106,4,0train,5,243,3,S04_0train_T243,left_hand
1107,4,0train,5,244,4,S04_0train_T244,feet
1108,4,0train,5,245,5,S04_0train_T245,feet
1109,4,0train,5,246,6,S04_0train_T246,tongue
1110,4,0train,5,247,7,S04_0train_T247,left_hand
1111,4,0train,5,248,8,S04_0train_T248,left_hand
1112,4,0train,5,249,9,S04_0train_T249,feet
1113,4,0train,5,250,10,S04_0train_T250,right_hand
1114,4,0train,5,251,11,S04_0train_T251,tongue
1115,4,0train,5,252,12,S04_0train_T252,tongue
1116,4,0train,5,253,13,S04_0train_T253,tongue
1117,4,0train,5,254,14,S04_0train_T254,right_hand
1118,4,0train,5,255,15,S04_0train_T255,left_hand
1119,4,0train,5,256,16,S04_0train_T256,feet
1120,4,0train,5,257,17,S04_0train_T257,right_hand
1121,4,0train,5,258,18,S04_0train_T258,tongue
1122,4,0train,5,259,19,S04_0train_T259,left_hand
1123,4,0train,5,260,20,S04_0train_T260,tongue
1124,4,0train,5,261,21,S04_0train_T261,feet
1125,4,0train,5,262,22,S04_0train_T262,right_hand
1126,4,0train,5,263,23,S04_0train_T263,tongue
1127,4,0train,5,264,24,S04_0train_T264,tongue
1128,4,0train,5,265,25,S04_0train_T265,left_hand
1129,4,0train,5,266,26,S04_0train_T266,right_hand
1130,4,0train,5,267,27,S04_0train_T267,right_hand
1131,4,0train,5,268,28,S04_0train_T268,feet
1132,4,0train,5,269,29,S04_0train_T269,tongue
1133,4,0train,5,270,30,S04_0train_T270,right_hand
1134,4,0train,5,271,31,S04_0train_T271,left_hand
1135,4,0train,5,272,32,S04_0train_T272,left_hand
1136,4,0train,5,273,33,S04_0train_T273,tongue
1137,4,0train,5,274,34,S04_0train_T274,right_hand
1138,4,0train,5,275,35,S04_0train_T275,left_hand
1139,4,0train,5,276,36,S04_0train_T276,feet
1140,4,0train,5,277,37,S04_0train_T277,right_hand
1141,4,0train,5,278,38,S04_0train_T278,right_hand
1142,4,0train,5,279,39,S04_0train_T279,feet
1143,4,0train,5,280,40,S04_0train_T280,left_hand
1144,4,0train,5,281,41,S04_0train_T281,tongue
1145,4,0train,5,282,42,S04_0train_T282,feet
1146,4,0train,5,283,43,S04_0train_T283,feet
1147,4,0train,5,284,44,S04_0train_T284,feet
1148,4,0train,5,285,45,S04_0train_T285,feet
1149,4,0train,5,286,46,S04_0train_T286,left_hand
1150,4,0train,5,287,47,S04_0train_T287,right_hand
1151,4,0train,5,288,48,S04_0train_T288,left_hand
1152,5,0train,0,1,1,S05_0train_T001,left_hand
1153,5,0train,0,2,2,S05_0train_T002,right_hand
1154,5,0train,0,3,3,S05_0train_T003,right_hand
1155,5,0train,0,4,4,S05_0train_T004,left_hand
1156,5,0train,0,5,5,S05_0train_T005,right_hand
1157,5,0train,0,6,6,S05_0train_T006,left_hand
1158,5,0train,0,7,7,S05_0train_T007,right_hand
1159,5,0train,0,8,8,S05_0train_T008,feet
1160,5,0train,0,9,9,S05_0train_T009,right_hand
1161,5,0train,0,10,10,S05_0train_T010,tongue
1162,5,0train,0,11,11,S05_0train_T011,left_hand
1163,5,0train,0,12,12,S05_0train_T012,feet
1164,5,0train,0,13,13,S05_0train_T013,right_hand
1165,5,0train,0,14,14,S05_0train_T014,left_hand
1166,5,0train,0,15,15,S05_0train_T015,tongue
1167,5,0train,0,16,16,S05_0train_T016,tongue
1168,5,0train,0,17,17,S05_0train_T017,tongue
1169,5,0train,0,18,18,S05_0train_T018,tongue
1170,5,0train,0,19,19,S05_0train_T019,tongue
1171,5,0train,0,20,20,S05_0train_T020,left_hand
1172,5,0train,0,21,21,S05_0train_T021,feet
1173,5,0train,0,22,22,S05_0train_T022,right_hand
1174,5,0train,0,23,23,S05_0train_T023,left_hand
1175,5,0train,0,24,24,S05_0train_T024,left_hand
1176,5,0train,0,25,25,S05_0train_T025,feet
1177,5,0train,0,26,26,S05_0train_T026,tongue
1178,5,0train,0,27,27,S05_0train_T027,left_hand
1179,5,0train,0,28,28,S05_0train_T028,feet
1180,5,0train,0,29,29,S05_0train_T029,feet
1181,5,0train,0,30,30,S05_0train_T030,feet
1182,5,0train,0,31,31,S05_0train_T031,left_hand
1183,5,0train,0,32,32,S05_0train_T032,right_hand
1184,5,0train,0,33,33,S05_0train_T033,left_hand
1185,5,0train,0,34,34,S05_0train_T034,right_hand
1186,5,0train,0,35,35,S05_0train_T035,right_hand
1187,5,0train,0,36,36,S05_0train_T036,left_hand
1188,5,0train,0,37,37,S05_0train_T037,right_hand
1189,5,0train,0,38,38,S05_0train_T038,feet
1190,5,0train,0,39,39,S05_0train_T039,right_hand
1191,5,0train,0,40,40,S05_0train_T040,feet
1192,5,0train,0,41,41,S05_0train_T041,feet
1193,5,0train,0,42,42,S05_0train_T042,tongue
1194,5,0train,0,43,43,S05_0train_T043,feet
1195,5,0train,0,44,44,S05_0train_T044,feet
1196,5,0train,0,45,45,S05_0train_T045,tongue
1197,5,0train,0,46,46,S05_0train_T046,tongue
1198,5,0train,0,47,47,S05_0train_T047,tongue
1199,5,0train,0,48,48,S05_0train_T048,tongue
1200,5,0train,1,49,1,S05_0train_T049,tongue
1201,5,0train,1,50,2,S05_0train_T050,feet
1202,5,0train,1,51,3,S05_0train_T051,right_hand
1203,5,0train,1,52,4,S05_0train_T052,left_hand
1204,5,0train,1,53,5,S05_0train_T053,left_hand
1205,5,0train,1,54,6,S05_0train_T054,right_hand
1206,5,0train,1,55,7,S05_0train_T055,feet
1207,5,0train,1,56,8,S05_0train_T056,tongue
1208,5,0train,1,57,9,S05_0train_T057,right_hand
1209,5,0train,1,58,10,S05_0train_T058,feet
1210,5,0train,1,59,11,S05_0train_T059,left_hand
1211,5,0train,1,60,12,S05_0train_T060,left_hand
1212,5,0train,1,61,13,S05_0train_T061,left_hand
1213,5,0train,1,62,14,S05_0train_T062,tongue
1214,5,0train,1,63,15,S05_0train_T063,right_hand
1215,5,0train,1,64,16,S05_0train_T064,right_hand
1216,5,0train,1,65,17,S05_0train_T065,left_hand
1217,5,0train,1,66,18,S05_0train_T066,left_hand
1218,5,0train,1,67,19,S05_0train_T067,feet
1219,5,0train,1,68,20,S05_0train_T068,left_hand
1220,5,0train,1,69,21,S05_0train_T069,right_hand
1221,5,0train,1,70,22,S05_0train_T070,tongue
1222,5,0train,1,71,23,S05_0train_T071,tongue
1223,5,0train,1,72,24,S05_0train_T072,feet
1224,5,0train,1,73,25,S05_0train_T073,left_hand
1225,5,0train,1,74,26,S05_0train_T074,tongue
1226,5,0train,1,75,27,S05_0train_T075,tongue
1227,5,0train,1,76,28,S05_0train_T076,right_hand
1228,5,0train,1,77,29,S05_0train_T077,tongue
1229,5,0train,1,78,30,S05_0train_T078,tongue
1230,5,0train,1,79,31,S05_0train_T079,right_hand
1231,5,0train,1,80,32,S05_0train_T080,left_hand
1232,5,0train,1,81,33,S05_0train_T081,right_hand
1233,5,0train,1,82,34,S05_0train_T082,feet
1234,5,0train,1,83,35,S05_0train_T083,feet
1235,5,0train,1,84,36,S05_0train_T084,feet
1236,5,0train,1,85,37,S05_0train_T085,tongue
1237,5,0train,1,86,38,S05_0train_T086,feet
1238,5,0train,1,87,39,S05_0train_T087,left_hand
1239,5,0train,1,88,40,S05_0train_T088,tongue
1240,5,0train,1,89,41,S05_0train_T089,right_hand
1241,5,0train,1,90,42,S05_0train_T090,feet
1242,5,0train,1,91,43,S05_0train_T091,right_hand
1243,5,0train,1,92,44,S05_0train_T092,feet
1244,5,0train,1,93,45,S05_0train_T093,tongue
1245,5,0train,1,94,46,S05_0train_T094,right_hand
1246,5,0train,1,95,47,S05_0train_T095,feet
1247,5,0train,1,96,48,S05_0train_T096,left_hand
1248,5,0train,2,97,1,S05_0train_T097,left_hand
1249,5,0train,2,98,2,S05_0train_T098,left_hand
1250,5,0train,2,99,3,S05_0train_T099,tongue
1251,5,0train,2,100,4,S05_0train_T100,right_hand
1252,5,0train,2,101,5,S05_0train_T101,left_hand
1253,5,0train,2,102,6,S05_0train_T102,feet
1254,5,0train,2,103,7,S05_0train_T103,left_hand
1255,5,0train,2,104,8,S05_0train_T104,feet
1256,5,0train,2,105,9,S05_0train_T105,right_hand
1257,5,0train,2,106,10,S05_0train_T106,tongue
1258,5,0train,2,107,11,S05_0train_T107,left_hand
1259,5,0train,2,108,12,S05_0train_T108,feet
1260,5,0train,2,109,13,S05_0train_T109,feet
1261,5,0train,2,110,14,S05_0train_T110,left_hand
1262,5,0train,2,111,15,S05_0train_T111,feet
1263,5,0train,2,112,16,S05_0train_T112,right_hand
1264,5,0train,2,113,17,S05_0train_T113,tongue
1265,5,0train,2,114,18,S05_0train_T114,tongue
1266,5,0train,2,115,19,S05_0train_T115,tongue
1267,5,0train,2,116,20,S05_0train_T116,feet
1268,5,0train,2,117,21,S05_0train_T117,left_hand
1269,5,0train,2,118,22,S05_0train_T118,tongue
1270,5,0train,2,119,23,S05_0train_T119,right_hand
1271,5,0train,2,120,24,S05_0train_T120,tongue
1272,5,0train,2,121,25,S05_0train_T121,right_hand
1273,5,0train,2,122,26,S05_0train_T122,left_hand
1274,5,0train,2,123,27,S05_0train_T123,feet
1275,5,0train,2,124,28,S05_0train_T124,right_hand
1276,5,0train,2,125,29,S05_0train_T125,left_hand
1277,5,0train,2,126,30,S05_0train_T126,feet
1278,5,0train,2,127,31,S05_0train_T127,feet
1279,5,0train,2,128,32,S05_0train_T128,left_hand
1280,5,0train,2,129,33,S05_0train_T129,feet
1281,5,0train,2,130,34,S05_0train_T130,tongue
1282,5,0train,2,131,35,S05_0train_T131,tongue
1283,5,0train,2,132,36,S05_0train_T132,right_hand
1284,5,0train,2,133,37,S05_0train_T133,left_hand
1285,5,0train,2,134,38,S05_0train_T134,right_hand
1286,5,0train,2,135,39,S05_0train_T135,tongue
1287,5,0train,2,136,40,S05_0train_T136,right_hand
1288,5,0train,2,137,41,S05_0train_T137,tongue
1289,5,0train,2,138,42,S05_0train_T138,feet
1290,5,0train,2,139,43,S05_0train_T139,right_hand
1291,5,0train,2,140,44,S05_0train_T140,right_hand
1292,5,0train,2,141,45,S05_0train_T141,right_hand
1293,5,0train,2,142,46,S05_0train_T142,feet
1294,5,0train,2,143,47,S05_0train_T143,tongue
1295,5,0train,2,144,48,S05_0train_T144,left_hand
1296,5,0train,3,145,1,S05_0train_T145,right_hand
1297,5,0train,3,146,2,S05_0train_T146,tongue
1298,5,0train,3,147,3,S05_0train_T147,left_hand
1299,5,0train,3,148,4,S05_0train_T148,feet
1300,5,0train,3,149,5,S05_0train_T149,feet
1301,5,0train,3,150,6,S05_0train_T150,tongue
1302,5,0train,3,151,7,S05_0train_T151,left_hand
1303,5,0train,3,152,8,S05_0train_T152,left_hand
1304,5,0train,3,153,9,S05_0train_T153,feet
1305,5,0train,3,154,10,S05_0train_T154,right_hand
1306,5,0train,3,155,11,S05_0train_T155,tongue
1307,5,0train,3,156,12,S05_0train_T156,tongue
1308,5,0train,3,157,13,S05_0train_T157,tongue
1309,5,0train,3,158,14,S05_0train_T158,right_hand
1310,5,0train,3,159,15,S05_0train_T159,left_hand
1311,5,0train,3,160,16,S05_0train_T160,feet
1312,5,0train,3,161,17,S05_0train_T161,right_hand
1313,5,0train,3,162,18,S05_0train_T162,tongue
1314,5,0train,3,163,19,S05_0train_T163,left_hand
1315,5,0train,3,164,20,S05_0train_T164,tongue
1316,5,0train,3,165,21,S05_0train_T165,feet
1317,5,0train,3,166,22,S05_0train_T166,right_hand
1318,5,0train,3,167,23,S05_0train_T167,tongue
1319,5,0train,3,168,24,S05_0train_T168,tongue
1320,5,0train,3,169,25,S05_0train_T169,left_hand
1321,5,0train,3,170,26,S05_0train_T170,right_hand
1322,5,0train,3,171,27,S05_0train_T171,right_hand
1323,5,0train,3,172,28,S05_0train_T172,feet
1324,5,0train,3,173,29,S05_0train_T173,tongue
1325,5,0train,3,174,30,S05_0train_T174,right_hand
1326,5,0train,3,175,31,S05_0train_T175,left_hand
1327,5,0train,3,176,32,S05_0train_T176,left_hand
1328,5,0train,3,177,33,S05_0train_T177,tongue
1329,5,0train,3,178,34,S05_0train_T178,right_hand
1330,5,0train,3,179,35,S05_0train_T179,left_hand
1331,5,0train,3,180,36,S05_0train_T180,feet
1332,5,0train,3,181,37,S05_0train_T181,right_hand
1333,5,0train,3,182,38,S05_0train_T182,right_hand
1334,5,0train,3,183,39,S05_0train_T183,feet
1335,5,0train,3,184,40,S05_0train_T184,left_hand
1336,5,0train,3,185,41,S05_0train_T185,tongue
1337,5,0train,3,186,42,S05_0train_T186,feet
1338,5,0train,3,187,43,S05_0train_T187,feet
1339,5,0train,3,188,44,S05_0train_T188,feet
1340,5,0train,3,189,45,S05_0train_T189,feet
1341,5,0train,3,190,46,S05_0train_T190,left_hand
1342,5,0train,3,191,47,S05_0train_T191,right_hand
1343,5,0train,3,192,48,S05_0train_T192,left_hand
1344,5,0train,4,193,1,S05_0train_T193,right_hand
1345,5,0train,4,194,2,S05_0train_T194,left_hand
1346,5,0train,4,195,3,S05_0train_T195,left_hand
1347,5,0train,4,196,4,S05_0train_T196,feet
1348,5,0train,4,197,5,S05_0train_T197,feet
1349,5,0train,4,198,6,S05_0train_T198,right_hand
1350,5,0train,4,199,7,S05_0train_T199,feet
1351,5,0train,4,200,8,S05_0train_T200,tongue
1352,5,0train,4,201,9,S05_0train_T201,left_hand
1353,5,0train,4,202,10,S05_0train_T202,tongue
1354,5,0train,4,203,11,S05_0train_T203,left_hand
1355,5,0train,4,204,12,S05_0train_T204,left_hand
1356,5,0train,4,205,13,S05_0train_T205,right_hand
1357,5,0train,4,206,14,S05_0train_T206,tongue
1358,5,0train,4,207,15,S05_0train_T207,feet
1359,5,0train,4,208,16,S05_0train_T208,right_hand
1360,5,0train,4,209,17,S05_0train_T209,tongue
1361,5,0train,4,210,18,S05_0train_T210,feet
1362,5,0train,4,211,19,S05_0train_T211,tongue
1363,5,0train,4,212,20,S05_0train_T212,feet
1364,5,0train,4,213,21,S05_0train_T213,tongue
1365,5,0train,4,214,22,S05_0train_T214,right_hand
1366,5,0train,4,215,23,S05_0train_T215,right_hand
1367,5,0train,4,216,24,S05_0train_T216,tongue
1368,5,0train,4,217,25,S05_0train_T217,left_hand
1369,5,0train,4,218,26,S05_0train_T218,right_hand
1370,5,0train,4,219,27,S05_0train_T219,right_hand
1371,5,0train,4,220,28,S05_0train_T220,right_hand
1372,5,0train,4,221,29,S05_0train_T221,feet
1373,5,0train,4,222,30,S05_0train_T222,tongue
1374,5,0train,4,223,31,S05_0train_T223,left_hand
1375,5,0train,4,224,32,S05_0train_T224,tongue
1376,5,0train,4,225,33,S05_0train_T225,left_hand
1377,5,0train,4,226,34,S05_0train_T226,feet
1378,5,0train,4,227,35,S05_0train_T227,left_hand
1379,5,0train,4,228,36,S05_0train_T228,tongue
1380,5,0train,4,229,37,S05_0train_T229,left_hand
1381,5,0train,4,230,38,S05_0train_T230,feet
1382,5,0train,4,231,39,S05_0train_T231,left_hand
1383,5,0train,4,232,40,S05_0train_T232,right_hand
1384,5,0train,4,233,41,S05_0train_T233,feet
1385,5,0train,4,234,42,S05_0train_T234,feet
1386,5,0train,4,235,43,S05_0train_T235,tongue
1387,5,0train,4,236,44,S05_0train_T236,left_hand
1388,5,0train,4,237,45,S05_0train_T237,right_hand
1389,5,0train,4,238,46,S05_0train_T238,tongue
1390,5,0train,4,239,47,S05_0train_T239,right_hand
1391,5,0train,4,240,48,S05_0train_T240,feet
1392,5,0train,5,241,1,S05_0train_T241,feet
1393,5,0train,5,242,2,S05_0train_T242,left_hand
1394,5,0train,5,243,3,S05_0train_T243,tongue
1395,5,0train,5,244,4,S05_0train_T244,right_hand
1396,5,0train,5,245,5,S05_0train_T245,tongue
1397,5,0train,5,246,6,S05_0train_T246,left_hand
1398,5,0train,5,247,7,S05_0train_T247,left_hand
1399,5,0train,5,248,8,S05_0train_T248,feet
1400,5,0train,5,249,9,S05_0train_T249,feet
1401,5,0train,5,250,10,S05_0train_T250,right_hand
1402,5,0train,5,251,11,S05_0train_T251,tongue
1403,5,0train,5,252,12,S05_0train_T252,right_hand
1404,5,0train,5,253,13,S05_0train_T253,right_hand
1405,5,0train,5,254,14,S05_0train_T254,left_hand
1406,5,0train,5,255,15,S05_0train_T255,right_hand
1407,5,0train,5,256,16,S05_0train_T256,tongue
1408,5,0train,5,257,17,S05_0train_T257,tongue
1409,5,0train,5,258,18,S05_0train_T258,right_hand
1410,5,0train,5,259,19,S05_0train_T259,right_hand
1411,5,0train,5,260,20,S05_0train_T260,right_hand
1412,5,0train,5,261,21,S05_0train_T261,right_hand
1413,5,0train,5,262,22,S05_0train_T262,tongue
1414,5,0train,5,263,23,S05_0train_T263,tongue
1415,5,0train,5,264,24,S05_0train_T264,feet
1416,5,0train,5,265,25,S05_0train_T265,tongue
1417,5,0train,5,266,26,S05_0train_T266,left_hand
1418,5,0train,5,267,27,S05_0train_T267,right_hand
1419,5,0train,5,268,28,S05_0train_T268,feet
1420,5,0train,5,269,29,S05_0train_T269,right_hand
1421,5,0train,5,270,30,S05_0train_T270,left_hand
1422,5,0train,5,271,31,S05_0train_T271,tongue
1423,5,0train,5,272,32,S05_0train_T272,left_hand
1424,5,0train,5,273,33,S05_0train_T273,tongue
1425,5,0train,5,274,34,S05_0train_T274,left_hand
1426,5,0train,5,275,35,S05_0train_T275,left_hand
1427,5,0train,5,276,36,S05_0train_T276,left_hand
1428,5,0train,5,277,37,S05_0train_T277,left_hand
1429,5,0train,5,278,38,S05_0train_T278,feet
1430,5,0train,5,279,39,S05_0train_T279,feet
1431,5,0train,5,280,40,S05_0train_T280,tongue
1432,5,0train,5,281,41,S05_0train_T281,right_hand
1433,5,0train,5,282,42,S05_0train_T282,feet
1434,5,0train,5,283,43,S05_0train_T283,feet
1435,5,0train,5,284,44,S05_0train_T284,feet
1436,5,0train,5,285,45,S05_0train_T285,tongue
1437,5,0train,5,286,46,S05_0train_T286,feet
1438,5,0train,5,287,47,S05_0train_T287,left_hand
1439,5,0train,5,288,48,S05_0train_T288,feet
1440,6,0train,0,1,1,S06_0train_T001,tongue
1441,6,0train,0,2,2,S06_0train_T002,right_hand
1442,6,0train,0,3,3,S06_0train_T003,right_hand
1443,6,0train,0,4,4,S06_0train_T004,left_hand
1444,6,0train,0,5,5,S06_0train_T005,tongue
1445,6,0train,0,6,6,S06_0train_T006,tongue
1446,6,0train,0,7,7,S06_0train_T007,feet
1447,6,0train,0,8,8,S06_0train_T008,right_hand
1448,6,0train,0,9,9,S06_0train_T009,feet
1449,6,0train,0,10,10,S06_0train_T010,left_hand
1450,6,0train,0,11,11,S06_0train_T011,left_hand
1451,6,0train,0,12,12,S06_0train_T012,right_hand
1452,6,0train,0,13,13,S06_0train_T013,tongue
1453,6,0train,0,14,14,S06_0train_T014,tongue
1454,6,0train,0,15,15,S06_0train_T015,right_hand
1455,6,0train,0,16,16,S06_0train_T016,tongue
1456,6,0train,0,17,17,S06_0train_T017,feet
1457,6,0train,0,18,18,S06_0train_T018,feet
1458,6,0train,0,19,19,S06_0train_T019,feet
1459,6,0train,0,20,20,S06_0train_T020,left_hand
1460,6,0train,0,21,21,S06_0train_T021,feet
1461,6,0train,0,22,22,S06_0train_T022,left_hand
1462,6,0train,0,23,23,S06_0train_T023,feet
1463,6,0train,0,24,24,S06_0train_T024,feet
1464,6,0train,0,25,25,S06_0train_T025,left_hand
1465,6,0train,0,26,26,S06_0train_T026,left_hand
1466,6,0train,0,27,27,S06_0train_T027,right_hand
1467,6,0train,0,28,28,S06_0train_T028,right_hand
1468,6,0train,0,29,29,S06_0train_T029,left_hand
1469,6,0train,0,30,30,S06_0train_T030,feet
1470,6,0train,0,31,31,S06_0train_T031,right_hand
1471,6,0train,0,32,32,S06_0train_T032,tongue
1472,6,0train,0,33,33,S06_0train_T033,tongue
1473,6,0train,0,34,34,S06_0train_T034,left_hand
1474,6,0train,0,35,35,S06_0train_T035,tongue
1475,6,0train,0,36,36,S06_0train_T036,left_hand
1476,6,0train,0,37,37,S06_0train_T037,tongue
1477,6,0train,0,38,38,S06_0train_T038,right_hand
1478,6,0train,0,39,39,S06_0train_T039,feet
1479,6,0train,0,40,40,S06_0train_T040,tongue
1480,6,0train,0,41,41,S06_0train_T041,right_hand
1481,6,0train,0,42,42,S06_0train_T042,feet
1482,6,0train,0,43,43,S06_0train_T043,right_hand
1483,6,0train,0,44,44,S06_0train_T044,feet
1484,6,0train,0,45,45,S06_0train_T045,left_hand
1485,6,0train,0,46,46,S06_0train_T046,right_hand
1486,6,0train,0,47,47,S06_0train_T047,tongue
1487,6,0train,0,48,48,S06_0train_T048,left_hand
1488,6,0train,1,49,1,S06_0train_T049,feet
1489,6,0train,1,50,2,S06_0train_T050,left_hand
1490,6,0train,1,51,3,S06_0train_T051,left_hand
1491,6,0train,1,52,4,S06_0train_T052,tongue
1492,6,0train,1,53,5,S06_0train_T053,left_hand
1493,6,0train,1,54,6,S06_0train_T054,tongue
1494,6,0train,1,55,7,S06_0train_T055,tongue
1495,6,0train,1,56,8,S06_0train_T056,right_hand
1496,6,0train,1,57,9,S06_0train_T057,tongue
1497,6,0train,1,58,10,S06_0train_T058,right_hand
1498,6,0train,1,59,11,S06_0train_T059,tongue
1499,6,0train,1,60,12,S06_0train_T060,feet
1500,6,0train,1,61,13,S06_0train_T061,left_hand
1501,6,0train,1,62,14,S06_0train_T062,right_hand
1502,6,0train,1,63,15,S06_0train_T063,feet
1503,6,0train,1,64,16,S06_0train_T064,left_hand
1504,6,0train,1,65,17,S06_0train_T065,left_hand
1505,6,0train,1,66,18,S06_0train_T066,tongue
1506,6,0train,1,67,19,S06_0train_T067,tongue
1507,6,0train,1,68,20,S06_0train_T068,right_hand
1508,6,0train,1,69,21,S06_0train_T069,left_hand
1509,6,0train,1,70,22,S06_0train_T070,feet
1510,6,0train,1,71,23,S06_0train_T071,tongue
1511,6,0train,1,72,24,S06_0train_T072,tongue
1512,6,0train,1,73,25,S06_0train_T073,tongue
1513,6,0train,1,74,26,S06_0train_T074,feet
1514,6,0train,1,75,27,S06_0train_T075,feet
1515,6,0train,1,76,28,S06_0train_T076,feet
1516,6,0train,1,77,29,S06_0train_T077,left_hand
1517,6,0train,1,78,30,S06_0train_T078,right_hand
1518,6,0train,1,79,31,S06_0train_T079,right_hand
1519,6,0train,1,80,32,S06_0train_T080,right_hand
1520,6,0train,1,81,33,S06_0train_T081,feet
1521,6,0train,1,82,34,S06_0train_T082,feet
1522,6,0train,1,83,35,S06_0train_T083,right_hand
1523,6,0train,1,84,36,S06_0train_T084,feet
1524,6,0train,1,85,37,S06_0train_T085,left_hand
1525,6,0train,1,86,38,S06_0train_T086,feet
1526,6,0train,1,87,39,S06_0train_T087,feet
1527,6,0train,1,88,40,S06_0train_T088,right_hand
1528,6,0train,1,89,41,S06_0train_T089,right_hand
1529,6,0train,1,90,42,S06_0train_T090,left_hand
1530,6,0train,1,91,43,S06_0train_T091,right_hand
1531,6,0train,1,92,44,S06_0train_T092,left_hand
1532,6,0train,1,93,45,S06_0train_T093,left_hand
1533,6,0train,1,94,46,S06_0train_T094,tongue
1534,6,0train,1,95,47,S06_0train_T095,tongue
1535,6,0train,1,96,48,S06_0train_T096,right_hand
1536,6,0train,2,97,1,S06_0train_T097,right_hand
1537,6,0train,2,98,2,S06_0train_T098,tongue
1538,6,0train,2,99,3,S06_0train_T099,left_hand
1539,6,0train,2,100,4,S06_0train_T100,tongue
1540,6,0train,2,101,5,S06_0train_T101,right_hand
1541,6,0train,2,102,6,S06_0train_T102,tongue
1542,6,0train,2,103,7,S06_0train_T103,left_hand
1543,6,0train,2,104,8,S06_0train_T104,right_hand
1544,6,0train,2,105,9,S06_0train_T105,tongue
1545,6,0train,2,106,10,S06_0train_T106,tongue
1546,6,0train,2,107,11,S06_0train_T107,right_hand
1547,6,0train,2,108,12,S06_0train_T108,feet
1548,6,0train,2,109,13,S06_0train_T109,right_hand
1549,6,0train,2,110,14,S06_0train_T110,left_hand
1550,6,0train,2,111,15,S06_0train_T111,left_hand
1551,6,0train,2,112,16,S06_0train_T112,right_hand
1552,6,0train,2,113,17,S06_0train_T113,tongue
1553,6,0train,2,114,18,S06_0train_T114,left_hand
1554,6,0train,2,115,19,S06_0train_T115,tongue
1555,6,0train,2,116,20,S06_0train_T116,right_hand
1556,6,0train,2,117,21,S06_0train_T117,left_hand
1557,6,0train,2,118,22,S06_0train_T118,feet
1558,6,0train,2,119,23,S06_0train_T119,feet
1559,6,0train,2,120,24,S06_0train_T120,left_hand
1560,6,0train,2,121,25,S06_0train_T121,right_hand
1561,6,0train,2,122,26,S06_0train_T122,tongue
1562,6,0train,2,123,27,S06_0train_T123,feet
1563,6,0train,2,124,28,S06_0train_T124,feet
1564,6,0train,2,125,29,S06_0train_T125,feet
1565,6,0train,2,126,30,S06_0train_T126,feet
1566,6,0train,2,127,31,S06_0train_T127,left_hand
1567,6,0train,2,128,32,S06_0train_T128,feet
1568,6,0train,2,129,33,S06_0train_T129,tongue
1569,6,0train,2,130,34,S06_0train_T130,feet
1570,6,0train,2,131,35,S06_0train_T131,left_hand
