representation,subject,session,trial_id,class_label,window_index,symmetry_error,min_eig,max_eig,condition_number,is_spd,has_nan,has_inf,covariance_index,sample_index,run,run_trial_id,trial_uid
WINDOW5,3,0train,125,left_hand,5,0.0,7.969099103103766e-13,1.3097717422323334e-09,1643.5631246224682,True,False,False,3504,700,2,29,S03_0train_T125
WINDOW5,3,0train,126,feet,1,0.0,8.201105566861837e-13,9.262148008908294e-10,1129.3779763467264,True,False,False,3505,701,2,30,S03_0train_T126
WINDOW5,3,0train,126,feet,2,0.0,6.915541542933305e-13,1.0010563958770724e-09,1447.5459219820739,True,False,False,3506,701,2,30,S03_0train_T126
WINDOW5,3,0train,126,feet,3,0.0,6.789967918882193e-13,1.039670917657021e-09,1531.1867892126627,True,False,False,3507,701,2,30,S03_0train_T126
WINDOW5,3,0train,126,feet,4,0.0,7.256296500510115e-13,1.003287611313021e-09,1382.6441783938824,True,False,False,3508,701,2,30,S03_0train_T126
WINDOW5,3,0train,126,feet,5,0.0,8.296998929594262e-13,1.1215613858113445e-09,1351.7675430942727,True,False,False,3509,701,2,30,S03_0train_T126
WINDOW5,3,0train,127,feet,1,0.0,6.301525271166015e-13,9.973632090329551e-10,1582.7330148092956,True,False,False,3510,702,2,31,S03_0train_T127
WINDOW5,3,0train,127,feet,2,0.0,8.789712117613403e-13,1.1313637116598275e-09,1287.1453541609476,True,False,False,3511,702,2,31,S03_0train_T127
WINDOW5,3,0train,127,feet,3,0.0,5.47700212144837e-13,8.111165116438919e-10,1480.949785408145,True,False,False,3512,702,2,31,S03_0train_T127
WINDOW5,3,0train,127,feet,4,0.0,7.102159704572462e-13,9.806039867618552e-10,1380.7123854600588,True,False,False,3513,702,2,31,S03_0train_T127
WINDOW5,3,0train,127,feet,5,0.0,6.123177208539974e-13,9.634852416217646e-10,1573.5054021921742,True,False,False,3514,702,2,31,S03_0train_T127
WINDOW5,3,0train,128,left_hand,1,0.0,3.86236965221098e-13,6.207563660332132e-10,1607.1904605968166,True,False,False,3515,703,2,32,S03_0train_T128
WINDOW5,3,0train,128,left_hand,2,0.0,4.701682678419815e-13,7.070549916308406e-10,1503.8339249820965,True,False,False,3516,703,2,32,S03_0train_T128
WINDOW5,3,0train,128,left_hand,3,0.0,7.063068224427485e-13,1.041730755547561e-09,1474.8983337648576,True,False,False,3517,703,2,32,S03_0train_T128
WINDOW5,3,0train,128,left_hand,4,0.0,8.021589587395596e-13,1.0792341946085006e-09,1345.4118823335366,True,False,False,3518,703,2,32,S03_0train_T128
WINDOW5,3,0train,128,left_hand,5,0.0,6.846323919772982e-13,9.411206889852232e-10,1374.6365202896068,True,False,False,3519,703,2,32,S03_0train_T128
WINDOW5,3,0train,129,feet,1,0.0,5.881980416084729e-13,9.530339737042542e-10,1620.2603651962347,True,False,False,3520,704,2,33,S03_0train_T129
WINDOW5,3,0train,129,feet,2,0.0,4.500504123913293e-13,5.401647914917982e-10,1200.2317443098182,True,False,False,3521,704,2,33,S03_0train_T129
WINDOW5,3,0train,129,feet,3,0.0,6.635870652178063e-13,9.79238586319048e-10,1475.6746139975419,True,False,False,3522,704,2,33,S03_0train_T129
WINDOW5,3,0train,129,feet,4,0.0,6.348295413851714e-13,1.0384976668618346e-09,1635.8685271575048,True,False,False,3523,704,2,33,S03_0train_T129
WINDOW5,3,0train,129,feet,5,0.0,5.949742808991365e-13,9.067407646525503e-10,1523.9999337152296,True,False,False,3524,704,2,33,S03_0train_T129
WINDOW5,3,0train,130,tongue,1,0.0,6.04725322909895e-13,9.334130829454608e-10,1543.5323238225642,True,False,False,3525,705,2,34,S03_0train_T130
WINDOW5,3,0train,130,tongue,2,0.0,6.60235507378757e-13,7.340078994429805e-10,1111.7364807553474,True,False,False,3526,705,2,34,S03_0train_T130
WINDOW5,3,0train,130,tongue,3,0.0,7.425628274139615e-13,1.2158899158372786e-09,1637.4236238995684,True,False,False,3527,705,2,34,S03_0train_T130
WINDOW5,3,0train,130,tongue,4,0.0,9.776680048628083e-13,1.4544444081384685e-09,1487.6669798993412,True,False,False,3528,705,2,34,S03_0train_T130
WINDOW5,3,0train,130,tongue,5,0.0,8.072770721178957e-13,1.185976890748347e-09,1469.1076108936554,True,False,False,3529,705,2,34,S03_0train_T130
WINDOW5,3,0train,131,tongue,1,0.0,5.872865414071208e-13,9.65995657246519e-10,1644.8455551731574,True,False,False,3530,706,2,35,S03_0train_T131
WINDOW5,3,0train,131,tongue,2,0.0,1.0802989885259576e-12,1.5266951797271464e-09,1413.215411605898,True,False,False,3531,706,2,35,S03_0train_T131
WINDOW5,3,0train,131,tongue,3,0.0,1.0320162888010704e-12,1.6851757167156594e-09,1632.8964329365258,True,False,False,3532,706,2,35,S03_0train_T131
WINDOW5,3,0train,131,tongue,4,0.0,6.62301704010049e-13,8.551361638506137e-10,1291.1580306573373,True,False,False,3533,706,2,35,S03_0train_T131
WINDOW5,3,0train,131,tongue,5,0.0,8.896024062811303e-13,1.4822812329304011e-09,1666.2288933399914,True,False,False,3534,706,2,35,S03_0train_T131
WINDOW5,3,0train,132,right_hand,1,0.0,5.308435607112777e-13,7.95096080901874e-10,1497.7973545285622,True,False,False,3535,707,2,36,S03_0train_T132
WINDOW5,3,0train,132,right_hand,2,0.0,4.664382085862432e-13,7.897764970950053e-10,1693.207122737197,True,False,False,3536,707,2,36,S03_0train_T132
WINDOW5,3,0train,132,right_hand,3,0.0,3.8602978498348494e-13,5.725760511954289e-10,1483.2431938378143,True,False,False,3537,707,2,36,S03_0train_T132
WINDOW5,3,0train,132,right_hand,4,0.0,5.834190816520333e-13,9.87075814032958e-10,1691.88126524404,True,False,False,3538,707,2,36,S03_0train_T132
WINDOW5,3,0train,132,right_hand,5,0.0,4.245894177983007e-13,5.763193837467717e-10,1357.3569184443256,True,False,False,3539,707,2,36,S03_0train_T132
WINDOW5,3,0train,133,left_hand,1,0.0,4.95345157077307e-13,6.979238388683639e-10,1408.9646964277097,True,False,False,3540,708,2,37,S03_0train_T133
WINDOW5,3,0train,133,left_hand,2,0.0,3.790826528311002e-13,5.872400751498768e-10,1549.108276952786,True,False,False,3541,708,2,37,S03_0train_T133
WINDOW5,3,0train,133,left_hand,3,0.0,5.378827161580769e-13,8.746208169117239e-10,1626.0437278201816,True,False,False,3542,708,2,37,S03_0train_T133
WINDOW5,3,0train,133,left_hand,4,0.0,5.117322517884994e-13,7.745799760502299e-10,1513.643068896049,True,False,False,3543,708,2,37,S03_0train_T133
WINDOW5,3,0train,133,left_hand,5,0.0,6.574140992641739e-13,1.147995491200578e-09,1746.2288875238585,True,False,False,3544,708,2,37,S03_0train_T133
WINDOW5,3,0train,134,right_hand,1,0.0,6.203783696872281e-13,9.80410434004849e-10,1580.342710045058,True,False,False,3545,709,2,38,S03_0train_T134
WINDOW5,3,0train,134,right_hand,2,0.0,4.980581011976377e-13,6.82681321200101e-10,1370.6861098303905,True,False,False,3546,709,2,38,S03_0train_T134
WINDOW5,3,0train,134,right_hand,3,0.0,5.01449410930159e-13,7.432666180003638e-10,1482.2364964426781,True,False,False,3547,709,2,38,S03_0train_T134
WINDOW5,3,0train,134,right_hand,4,0.0,9.252499671195661e-13,1.5857302519950907e-09,1713.8398360949884,True,False,False,3548,709,2,38,S03_0train_T134
WINDOW5,3,0train,134,right_hand,5,0.0,4.72367944163681e-13,7.893429717025189e-10,1671.034161939241,True,False,False,3549,709,2,38,S03_0train_T134
WINDOW5,3,0train,135,tongue,1,0.0,8.313588104033278e-13,1.0695117922727022e-09,1286.46232997018,True,False,False,3550,710,2,39,S03_0train_T135
WINDOW5,3,0train,135,tongue,2,0.0,7.418824218122936e-13,9.702189524185968e-10,1307.779944493786,True,False,False,3551,710,2,39,S03_0train_T135
WINDOW5,3,0train,135,tongue,3,0.0,5.980396365347575e-13,8.793122301087885e-10,1470.3243336910223,True,False,False,3552,710,2,39,S03_0train_T135
WINDOW5,3,0train,135,tongue,4,0.0,1.215413532745309e-12,1.6445016498672263e-09,1353.038785204832,True,False,False,3553,710,2,39,S03_0train_T135
WINDOW5,3,0train,135,tongue,5,0.0,6.801309496411275e-13,8.630086187952792e-10,1268.8859685780326,True,False,False,3554,710,2,39,S03_0train_T135
WINDOW5,3,0train,136,right_hand,1,0.0,6.366842581135938e-13,1.0455625224511544e-09,1642.1994247965383,True,False,False,3555,711,2,40,S03_0train_T136
WINDOW5,3,0train,136,right_hand,2,0.0,9.441037433368763e-13,1.5899945571529137e-09,1684.131186190594,True,False,False,3556,711,2,40,S03_0train_T136
WINDOW5,3,0train,136,right_hand,3,0.0,6.641942450262286e-13,8.794356081689794e-10,1324.0638785333815,True,False,False,3557,711,2,40,S03_0train_T136
WINDOW5,3,0train,136,right_hand,4,0.0,5.661021867841054e-13,7.282943805577311e-10,1286.5069197047299,True,False,False,3558,711,2,40,S03_0train_T136
WINDOW5,3,0train,136,right_hand,5,0.0,7.654245147557767e-13,1.3090883625556814e-09,1710.277548365917,True,False,False,3559,711,2,40,S03_0train_T136
WINDOW5,3,0train,137,tongue,1,0.0,5.200166575211669e-13,7.691037157968799e-10,1478.998229524165,True,False,False,3560,712,2,41,S03_0train_T137
WINDOW5,3,0train,137,tongue,2,0.0,7.845921622472116e-13,9.932167100561718e-10,1265.901901455939,True,False,False,3561,712,2,41,S03_0train_T137
WINDOW5,3,0train,137,tongue,3,0.0,7.868769080377408e-13,1.165042048602225e-09,1480.5899584822312,True,False,False,3562,712,2,41,S03_0train_T137
WINDOW5,3,0train,137,tongue,4,0.0,1.0164748070575789e-12,1.6046728246419328e-09,1578.6646294629072,True,False,False,3563,712,2,41,S03_0train_T137
WINDOW5,3,0train,137,tongue,5,0.0,1.0557804628783988e-12,1.7462649472123733e-09,1654.0038470227896,True,False,False,3564,712,2,41,S03_0train_T137
WINDOW5,3,0train,138,feet,1,0.0,8.810404410822484e-13,1.5310917053847591e-09,1737.8222769252268,True,False,False,3565,713,2,42,S03_0train_T138
WINDOW5,3,0train,138,feet,2,0.0,7.253596575364731e-13,8.36247403857499e-10,1152.8727785849464,True,False,False,3566,713,2,42,S03_0train_T138
WINDOW5,3,0train,138,feet,3,0.0,4.619062034971742e-13,6.618403615792738e-10,1432.8457954631535,True,False,False,3567,713,2,42,S03_0train_T138
WINDOW5,3,0train,138,feet,4,0.0,3.5845900269277077e-13,5.357149172963199e-10,1494.494246962664,True,False,False,3568,713,2,42,S03_0train_T138
WINDOW5,3,0train,138,feet,5,0.0,5.787005530866772e-13,8.538790560580424e-10,1475.5110419432226,True,False,False,3569,713,2,42,S03_0train_T138
WINDOW5,3,0train,139,right_hand,1,0.0,5.449879398899209e-13,8.575265534976397e-10,1573.4780363595694,True,False,False,3570,714,2,43,S03_0train_T139
WINDOW5,3,0train,139,right_hand,2,0.0,7.518707540261307e-13,1.157487260092392e-09,1539.4763712968738,True,False,False,3571,714,2,43,S03_0train_T139
WINDOW5,3,0train,139,right_hand,3,0.0,7.797226206038333e-13,9.70178220068883e-10,1244.2607081445926,True,False,False,3572,714,2,43,S03_0train_T139
WINDOW5,3,0train,139,right_hand,4,0.0,6.680900013416437e-13,1.1245270766451631e-09,1683.1969860152262,True,False,False,3573,714,2,43,S03_0train_T139
WINDOW5,3,0train,139,right_hand,5,0.0,6.93186650504698e-13,1.1941835491622848e-09,1722.744585881478,True,False,False,3574,714,2,43,S03_0train_T139
WINDOW5,3,0train,140,right_hand,1,0.0,6.647145416593971e-13,9.922100125843505e-10,1492.6858830369376,True,False,False,3575,715,2,44,S03_0train_T140
WINDOW5,3,0train,140,right_hand,2,0.0,5.646189558594013e-13,8.538807123346623e-10,1512.3132219940762,True,False,False,3576,715,2,44,S03_0train_T140
WINDOW5,3,0train,140,right_hand,3,0.0,5.932264636251255e-13,8.118450081879969e-10,1368.5245988975669,True,False,False,3577,715,2,44,S03_0train_T140
WINDOW5,3,0train,140,right_hand,4,0.0,5.976210178551868e-13,8.480278892025794e-10,1419.0061324249982,True,False,False,3578,715,2,44,S03_0train_T140
WINDOW5,3,0train,140,right_hand,5,0.0,6.519869216468186e-13,1.1006624308953908e-09,1688.1664253560286,True,False,False,3579,715,2,44,S03_0train_T140
WINDOW5,3,0train,141,right_hand,1,0.0,5.102345239093939e-13,7.494378579598722e-10,1468.8105622836204,True,False,False,3580,716,2,45,S03_0train_T141
WINDOW5,3,0train,141,right_hand,2,0.0,3.539915452559944e-13,4.948894767837649e-10,1398.0262619715338,True,False,False,3581,716,2,45,S03_0train_T141
WINDOW5,3,0train,141,right_hand,3,0.0,5.5800420780497e-13,9.007084535282815e-10,1614.160683610994,True,False,False,3582,716,2,45,S03_0train_T141
WINDOW5,3,0train,141,right_hand,4,0.0,7.424647771658909e-13,1.1857829721682517e-09,1597.0898669356122,True,False,False,3583,716,2,45,S03_0train_T141
WINDOW5,3,0train,141,right_hand,5,0.0,7.549077247227838e-13,1.2266448892052524e-09,1624.8938102411116,True,False,False,3584,716,2,45,S03_0train_T141
WINDOW5,3,0train,142,feet,1,0.0,4.68099492889856e-13,6.459570401211329e-10,1379.9567184601221,True,False,False,3585,717,2,46,S03_0train_T142
WINDOW5,3,0train,142,feet,2,0.0,5.557065409101218e-13,7.96445080001971e-10,1433.2116348632028,True,False,False,3586,717,2,46,S03_0train_T142
WINDOW5,3,0train,142,feet,3,0.0,1.0915879800428531e-12,1.748695397373953e-09,1601.9738485076607,True,False,False,3587,717,2,46,S03_0train_T142
WINDOW5,3,0train,142,feet,4,0.0,6.912581241923979e-13,9.664529369478396e-10,1398.1071659402974,True,False,False,3588,717,2,46,S03_0train_T142
WINDOW5,3,0train,142,feet,5,0.0,7.800412258000335e-13,7.262492361798458e-10,931.0395555503916,True,False,False,3589,717,2,46,S03_0train_T142
WINDOW5,3,0train,143,tongue,1,0.0,4.716928387889921e-13,7.302173127051e-10,1548.0780131829747,True,False,False,3590,718,2,47,S03_0train_T143
WINDOW5,3,0train,143,tongue,2,0.0,8.544827122954014e-13,1.1066476681449299e-09,1295.1083178407864,True,False,False,3591,718,2,47,S03_0train_T143
WINDOW5,3,0train,143,tongue,3,0.0,1.0110744727144467e-12,1.4272210822980399e-09,1411.5884841463342,True,False,False,3592,718,2,47,S03_0train_T143
WINDOW5,3,0train,143,tongue,4,0.0,7.169958695486834e-13,1.0089972608626436e-09,1407.256727291556,True,False,False,3593,718,2,47,S03_0train_T143
WINDOW5,3,0train,143,tongue,5,0.0,4.834683202564553e-13,7.112076181781752e-10,1471.0531970345353,True,False,False,3594,718,2,47,S03_0train_T143
WINDOW5,3,0train,144,left_hand,1,0.0,5.599151748092452e-13,8.365312383553331e-10,1494.0320891290842,True,False,False,3595,719,2,48,S03_0train_T144
WINDOW5,3,0train,144,left_hand,2,0.0,3.7595475556972593e-13,5.924704668845366e-10,1575.9089574135066,True,False,False,3596,719,2,48,S03_0train_T144
WINDOW5,3,0train,144,left_hand,3,0.0,5.434618642724116e-13,8.22230864011087e-10,1512.9504350997877,True,False,False,3597,719,2,48,S03_0train_T144
WINDOW5,3,0train,144,left_hand,4,0.0,7.88056230759209e-13,1.0750318369025818e-09,1364.1562555338242,True,False,False,3598,719,2,48,S03_0train_T144
WINDOW5,3,0train,144,left_hand,5,0.0,7.213421052046114e-13,1.054347629403448e-09,1461.6471460575262,True,False,False,3599,719,2,48,S03_0train_T144
WINDOW5,3,0train,145,right_hand,1,0.0,3.568971912350221e-13,5.552094308388899e-10,1555.6564872859317,True,False,False,3600,720,3,1,S03_0train_T145
WINDOW5,3,0train,145,right_hand,2,0.0,2.452871470722455e-13,3.5498016935285026e-10,1447.2024873292542,True,False,False,3601,720,3,1,S03_0train_T145
WINDOW5,3,0train,145,right_hand,3,0.0,3.060749038238394e-13,4.842999738553859e-10,1582.2923336900678,True,False,False,3602,720,3,1,S03_0train_T145
WINDOW5,3,0train,145,right_hand,4,0.0,3.925647157483064e-13,5.949864898380898e-10,1515.6392461404162,True,False,False,3603,720,3,1,S03_0train_T145
WINDOW5,3,0train,145,right_hand,5,0.0,5.385090537858611e-13,7.199042826634409e-10,1336.8471293143975,True,False,False,3604,720,3,1,S03_0train_T145
WINDOW5,3,0train,146,tongue,1,0.0,3.890070698368497e-13,4.931134867489397e-10,1267.620886570911,True,False,False,3605,721,3,2,S03_0train_T146
WINDOW5,3,0train,146,tongue,2,0.0,6.323403613478867e-13,8.624224470240601e-10,1363.8579786141345,True,False,False,3606,721,3,2,S03_0train_T146
WINDOW5,3,0train,146,tongue,3,0.0,5.25351470498225e-13,6.092807953252401e-10,1159.758427529325,True,False,False,3607,721,3,2,S03_0train_T146
WINDOW5,3,0train,146,tongue,4,0.0,5.903483636980691e-13,7.364286006529409e-10,1247.447517326539,True,False,False,3608,721,3,2,S03_0train_T146
WINDOW5,3,0train,146,tongue,5,0.0,5.613919102766049e-13,8.211840419219492e-10,1462.7642951202154,True,False,False,3609,721,3,2,S03_0train_T146
WINDOW5,3,0train,147,left_hand,1,0.0,2.064015602270143e-13,2.1807771247850704e-10,1056.5700774676825,True,False,False,3610,722,3,3,S03_0train_T147
WINDOW5,3,0train,147,left_hand,2,0.0,2.526179166276952e-13,3.387214008250815e-10,1340.844724502595,True,False,False,3611,722,3,3,S03_0train_T147
WINDOW5,3,0train,147,left_hand,3,0.0,4.702632617771589e-13,5.951756477000368e-10,1265.6222505045896,True,False,False,3612,722,3,3,S03_0train_T147
WINDOW5,3,0train,147,left_hand,4,0.0,6.227628729047656e-13,9.34878337013777e-10,1501.1786631614773,True,False,False,3613,722,3,3,S03_0train_T147
WINDOW5,3,0train,147,left_hand,5,0.0,6.866666544516386e-13,1.0535198013679622e-09,1534.2521652071293,True,False,False,3614,722,3,3,S03_0train_T147
WINDOW5,3,0train,148,feet,1,0.0,2.96313333480377e-13,3.697959467237594e-10,1247.9895601736353,True,False,False,3615,723,3,4,S03_0train_T148
WINDOW5,3,0train,148,feet,2,0.0,4.8698648580312e-13,5.770408649040353e-10,1184.92172108719,True,False,False,3616,723,3,4,S03_0train_T148
WINDOW5,3,0train,148,feet,3,0.0,6.195921975553111e-13,8.462688262206934e-10,1365.8481006697102,True,False,False,3617,723,3,4,S03_0train_T148
WINDOW5,3,0train,148,feet,4,0.0,4.96140873765889e-13,5.983024897504485e-10,1205.9125167598386,True,False,False,3618,723,3,4,S03_0train_T148
WINDOW5,3,0train,148,feet,5,0.0,4.189609605642949e-13,5.849956281116915e-10,1396.3010475337987,True,False,False,3619,723,3,4,S03_0train_T148
WINDOW5,3,0train,149,feet,1,0.0,5.487300498863544e-13,8.720963171739687e-10,1589.2993601399917,True,False,False,3620,724,3,5,S03_0train_T149
WINDOW5,3,0train,149,feet,2,0.0,4.566876042240104e-13,5.339687635269263e-10,1169.2210574320923,True,False,False,3621,724,3,5,S03_0train_T149
WINDOW5,3,0train,149,feet,3,0.0,3.027731476373201e-13,4.2031470703223846e-10,1388.2165915707844,True,False,False,3622,724,3,5,S03_0train_T149
WINDOW5,3,0train,149,feet,4,0.0,3.4411880297548535e-13,5.181043992304043e-10,1505.5974702646909,True,False,False,3623,724,3,5,S03_0train_T149
WINDOW5,3,0train,149,feet,5,0.0,2.444900737691863e-13,3.2509671328684235e-10,1329.6928921284293,True,False,False,3624,724,3,5,S03_0train_T149
WINDOW5,3,0train,150,tongue,1,0.0,4.518720663692194e-13,4.709237065715159e-10,1042.1615798369126,True,False,False,3625,725,3,6,S03_0train_T150
WINDOW5,3,0train,150,tongue,2,0.0,6.712513447192664e-13,1.0160833136227021e-09,1513.7151256622851,True,False,False,3626,725,3,6,S03_0train_T150
WINDOW5,3,0train,150,tongue,3,0.0,5.344021861392498e-13,6.924823011952245e-10,1295.8073884353153,True,False,False,3627,725,3,6,S03_0train_T150
WINDOW5,3,0train,150,tongue,4,0.0,4.435599332616632e-13,5.73640399183125e-10,1293.264689091576,True,False,False,3628,725,3,6,S03_0train_T150
WINDOW5,3,0train,150,tongue,5,0.0,5.934761909154334e-13,8.206189438927836e-10,1382.7327135516318,True,False,False,3629,725,3,6,S03_0train_T150
WINDOW5,3,0train,151,left_hand,1,0.0,3.6453213392898893e-13,5.028952788180421e-10,1379.5636433961304,True,False,False,3630,726,3,7,S03_0train_T151
WINDOW5,3,0train,151,left_hand,2,0.0,3.7414634019117384e-13,5.703326993508735e-10,1524.3572850651333,True,False,False,3631,726,3,7,S03_0train_T151
WINDOW5,3,0train,151,left_hand,3,0.0,3.2313581535686906e-13,4.095233008842948e-10,1267.3411037152289,True,False,False,3632,726,3,7,S03_0train_T151
WINDOW5,3,0train,151,left_hand,4,0.0,3.46771399876643e-13,4.256659974227032e-10,1227.511835099796,True,False,False,3633,726,3,7,S03_0train_T151
WINDOW5,3,0train,151,left_hand,5,0.0,2.882452608315625e-13,3.606107223052078e-10,1251.0551648442622,True,False,False,3634,726,3,7,S03_0train_T151
WINDOW5,3,0train,152,left_hand,1,0.0,4.239221495626504e-13,6.765695772886822e-10,1595.9760016943717,True,False,False,3635,727,3,8,S03_0train_T152
WINDOW5,3,0train,152,left_hand,2,0.0,4.759647388510244e-13,6.368138341671557e-10,1337.9433016496557,True,False,False,3636,727,3,8,S03_0train_T152
WINDOW5,3,0train,152,left_hand,3,0.0,4.140373268505694e-13,6.024887515386757e-10,1455.1556404867829,True,False,False,3637,727,3,8,S03_0train_T152
WINDOW5,3,0train,152,left_hand,4,0.0,2.197329049883798e-13,2.938680096270109e-10,1337.3873596335131,True,False,False,3638,727,3,8,S03_0train_T152
WINDOW5,3,0train,152,left_hand,5,0.0,3.9219779551421633e-13,5.71312967947314e-10,1456.6960204308573,True,False,False,3639,727,3,8,S03_0train_T152
WINDOW5,3,0train,153,feet,1,0.0,4.3321048997301937e-13,4.545023411457917e-10,1049.1489741490295,True,False,False,3640,728,3,9,S03_0train_T153
WINDOW5,3,0train,153,feet,2,0.0,3.5658643635590946e-13,4.996522928269676e-10,1401.2094737340594,True,False,False,3641,728,3,9,S03_0train_T153
WINDOW5,3,0train,153,feet,3,0.0,3.4418278760049487e-13,4.764300726009262e-10,1384.2356148092317,True,False,False,3642,728,3,9,S03_0train_T153
WINDOW5,3,0train,153,feet,4,0.0,3.227977047783835e-13,4.25588974913817e-10,1318.4386648783789,True,False,False,3643,728,3,9,S03_0train_T153
WINDOW5,3,0train,153,feet,5,0.0,7.211403944359263e-13,1.139794727964963e-09,1580.5448380914881,True,False,False,3644,728,3,9,S03_0train_T153
WINDOW5,3,0train,154,right_hand,1,0.0,3.275870115825964e-13,4.66093619429654e-10,1422.8086064155054,True,False,False,3645,729,3,10,S03_0train_T154
WINDOW5,3,0train,154,right_hand,2,0.0,2.771370009563919e-13,4.0013856040161586e-10,1443.8294382227891,True,False,False,3646,729,3,10,S03_0train_T154
WINDOW5,3,0train,154,right_hand,3,0.0,2.7419017492307045e-13,3.544604703359034e-10,1292.7540909711824,True,False,False,3647,729,3,10,S03_0train_T154
WINDOW5,3,0train,154,right_hand,4,0.0,5.324702832033118e-13,6.616118611081106e-10,1242.5329299653872,True,False,False,3648,729,3,10,S03_0train_T154
WINDOW5,3,0train,154,right_hand,5,0.0,4.990082265806342e-13,6.032836656499025e-10,1208.9653707390703,True,False,False,3649,729,3,10,S03_0train_T154
WINDOW5,3,0train,155,tongue,1,0.0,3.1418442781088635e-13,4.074880898270055e-10,1296.9709946041005,True,False,False,3650,730,3,11,S03_0train_T155
WINDOW5,3,0train,155,tongue,2,0.0,7.089474929507011e-13,1.0218647316167994e-09,1441.3828129410679,True,False,False,3651,730,3,11,S03_0train_T155
WINDOW5,3,0train,155,tongue,3,0.0,4.5153735968684886e-13,5.626021458498483e-10,1245.9703140400727,True,False,False,3652,730,3,11,S03_0train_T155
WINDOW5,3,0train,155,tongue,4,0.0,4.956292384321086e-13,6.470150565102462e-10,1305.4416615069704,True,False,False,3653,730,3,11,S03_0train_T155
WINDOW5,3,0train,155,tongue,5,0.0,2.8877349121339525e-13,4.1535308413643327e-10,1438.335223884866,True,False,False,3654,730,3,11,S03_0train_T155
WINDOW5,3,0train,156,tongue,1,0.0,3.84820639523245e-13,5.562065011157427e-10,1445.3655651236065,True,False,False,3655,731,3,12,S03_0train_T156
WINDOW5,3,0train,156,tongue,2,0.0,5.003104123195303e-13,7.264330485605898e-10,1451.964681671752,True,False,False,3656,731,3,12,S03_0train_T156
WINDOW5,3,0train,156,tongue,3,0.0,3.7096953263582213e-13,5.425314253654561e-10,1462.4689567109408,True,False,False,3657,731,3,12,S03_0train_T156
WINDOW5,3,0train,156,tongue,4,0.0,4.875746666981722e-13,6.459291047685833e-10,1324.7798724711813,True,False,False,3658,731,3,12,S03_0train_T156
WINDOW5,3,0train,156,tongue,5,0.0,5.432978465329927e-13,7.280502203512931e-10,1340.05725404082,True,False,False,3659,731,3,12,S03_0train_T156
WINDOW5,3,0train,157,tongue,1,0.0,4.328348894443477e-13,5.044883501419569e-10,1165.54455854886,True,False,False,3660,732,3,13,S03_0train_T157
WINDOW5,3,0train,157,tongue,2,0.0,4.319053136294091e-13,5.29102409206744e-10,1225.042601954959,True,False,False,3661,732,3,13,S03_0train_T157
WINDOW5,3,0train,157,tongue,3,0.0,4.678833483721869e-13,4.6033738798521337e-10,983.8721330578942,True,False,False,3662,732,3,13,S03_0train_T157
WINDOW5,3,0train,157,tongue,4,0.0,6.708222421063897e-13,9.00057065131459e-10,1341.7221562380955,True,False,False,3663,732,3,13,S03_0train_T157
WINDOW5,3,0train,157,tongue,5,0.0,1.0056288868184094e-12,1.401577825013772e-09,1393.7326616064686,True,False,False,3664,732,3,13,S03_0train_T157
WINDOW5,3,0train,158,right_hand,1,0.0,5.195530471463557e-13,8.283930439405025e-10,1594.4340014757877,True,False,False,3665,733,3,14,S03_0train_T158
WINDOW5,3,0train,158,right_hand,2,0.0,7.653212348290287e-13,1.1944147546682977e-09,1560.671127771762,True,False,False,3666,733,3,14,S03_0train_T158
WINDOW5,3,0train,158,right_hand,3,0.0,5.751460275216414e-13,5.737038863817335e-10,997.4925652427398,True,False,False,3667,733,3,14,S03_0train_T158
WINDOW5,3,0train,158,right_hand,4,0.0,4.724102516854435e-13,7.879614622551472e-10,1667.9601245821714,True,False,False,3668,733,3,14,S03_0train_T158
WINDOW5,3,0train,158,right_hand,5,0.0,4.4883281225636085e-13,6.009499853168224e-10,1338.9172291030638,True,False,False,3669,733,3,14,S03_0train_T158
WINDOW5,3,0train,159,left_hand,1,0.0,4.207797064203294e-13,4.874065707406671e-10,1158.3414392465547,True,False,False,3670,734,3,15,S03_0train_T159
WINDOW5,3,0train,159,left_hand,2,0.0,6.607296656508122e-13,9.727921405991395e-10,1472.2997788224761,True,False,False,3671,734,3,15,S03_0train_T159
WINDOW5,3,0train,159,left_hand,3,0.0,4.697532944209197e-13,5.892538719626734e-10,1254.3900787094342,True,False,False,3672,734,3,15,S03_0train_T159
WINDOW5,3,0train,159,left_hand,4,0.0,3.9071174096138867e-13,4.0519084410612967e-10,1037.0582750063093,True,False,False,3673,734,3,15,S03_0train_T159
WINDOW5,3,0train,159,left_hand,5,0.0,4.272310439995065e-13,5.644815079736265e-10,1321.2558307777806,True,False,False,3674,734,3,15,S03_0train_T159
WINDOW5,3,0train,160,feet,1,0.0,5.598054942329735e-13,6.806061595711739e-10,1215.7904246790529,True,False,False,3675,735,3,16,S03_0train_T160
WINDOW5,3,0train,160,feet,2,0.0,4.422461916925362e-13,6.886571845677355e-10,1557.180587428353,True,False,False,3676,735,3,16,S03_0train_T160
WINDOW5,3,0train,160,feet,3,0.0,6.41920359677361e-13,9.665965652022418e-10,1505.7889201209757,True,False,False,3677,735,3,16,S03_0train_T160
WINDOW5,3,0train,160,feet,4,0.0,6.233291180768725e-13,8.640065628882324e-10,1386.1161589144278,True,False,False,3678,735,3,16,S03_0train_T160
