tsne1,tsne2,covariance_index,sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label
-15.2523,-0.70968974,1304,1304,5,0train,3,153,9,S05_0train_T153,feet
-12.783032,-0.72479975,1305,1305,5,0train,3,154,10,S05_0train_T154,right_hand
-9.482772,-26.334667,1306,1306,5,0train,3,155,11,S05_0train_T155,tongue
-12.587728,-0.24807599,1307,1307,5,0train,3,156,12,S05_0train_T156,tongue
38.0703,-12.016994,1308,1308,5,0train,3,157,13,S05_0train_T157,tongue
-37.95591,-0.25160187,1309,1309,5,0train,3,158,14,S05_0train_T158,right_hand
-12.776772,0.32133552,1310,1310,5,0train,3,159,15,S05_0train_T159,left_hand
-3.5228724,-10.187083,1311,1311,5,0train,3,160,16,S05_0train_T160,feet
-12.0398445,-2.7716625,1312,1312,5,0train,3,161,17,S05_0train_T161,right_hand
42.40092,-2.3885458,1313,1313,5,0train,3,162,18,S05_0train_T162,tongue
-13.295047,-5.1713867,1314,1314,5,0train,3,163,19,S05_0train_T163,left_hand
-15.964335,0.18406382,1315,1315,5,0train,3,164,20,S05_0train_T164,tongue
12.757926,9.78311,1316,1316,5,0train,3,165,21,S05_0train_T165,feet
25.289074,0.69848686,1317,1317,5,0train,3,166,22,S05_0train_T166,right_hand
-2.6868234,-28.880999,1318,1318,5,0train,3,167,23,S05_0train_T167,tongue
-13.205586,-0.08597664,1319,1319,5,0train,3,168,24,S05_0train_T168,tongue
-14.919047,-0.48378047,1320,1320,5,0train,3,169,25,S05_0train_T169,left_hand
-13.263534,2.3066883,1321,1321,5,0train,3,170,26,S05_0train_T170,right_hand
-13.991376,-0.94472545,1322,1322,5,0train,3,171,27,S05_0train_T171,right_hand
-0.46208435,-26.027554,1323,1323,5,0train,3,172,28,S05_0train_T172,feet
-8.179264,-29.609238,1324,1324,5,0train,3,173,29,S05_0train_T173,tongue
37.66038,-10.716746,1325,1325,5,0train,3,174,30,S05_0train_T174,right_hand
-14.57027,-1.5133379,1326,1326,5,0train,3,175,31,S05_0train_T175,left_hand
-26.631037,6.9384346,1327,1327,5,0train,3,176,32,S05_0train_T176,left_hand
11.662596,-7.725658,1328,1328,5,0train,3,177,33,S05_0train_T177,tongue
36.72677,-11.013372,1329,1329,5,0train,3,178,34,S05_0train_T178,right_hand
-13.575865,-2.7334,1330,1330,5,0train,3,179,35,S05_0train_T179,left_hand
-1.0565212,-27.425356,1331,1331,5,0train,3,180,36,S05_0train_T180,feet
-27.386827,13.486469,1332,1332,5,0train,3,181,37,S05_0train_T181,right_hand
-11.411381,-8.537597,1333,1333,5,0train,3,182,38,S05_0train_T182,right_hand
-9.866207,0.051362082,1334,1334,5,0train,3,183,39,S05_0train_T183,feet
-9.948032,-0.15192679,1335,1335,5,0train,3,184,40,S05_0train_T184,left_hand
24.723839,0.35035327,1336,1336,5,0train,3,185,41,S05_0train_T185,tongue
-10.9641905,0.9403905,1337,1337,5,0train,3,186,42,S05_0train_T186,feet
-8.928287,1.1972213,1338,1338,5,0train,3,187,43,S05_0train_T187,feet
-9.376007,0.7315714,1339,1339,5,0train,3,188,44,S05_0train_T188,feet
-13.973317,-0.45649168,1340,1340,5,0train,3,189,45,S05_0train_T189,feet
-38.02756,-0.73941654,1341,1341,5,0train,3,190,46,S05_0train_T190,left_hand
-15.647329,3.2033803,1342,1342,5,0train,3,191,47,S05_0train_T191,right_hand
38.948376,8.843138,1343,1343,5,0train,3,192,48,S05_0train_T192,left_hand
10.797304,17.802967,1344,1344,5,0train,4,193,1,S05_0train_T193,right_hand
10.197053,17.44491,1345,1345,5,0train,4,194,2,S05_0train_T194,left_hand
9.954705,16.809591,1346,1346,5,0train,4,195,3,S05_0train_T195,left_hand
14.048674,13.001099,1347,1347,5,0train,4,196,4,S05_0train_T196,feet
13.01188,13.720958,1348,1348,5,0train,4,197,5,S05_0train_T197,feet
11.51912,13.775046,1349,1349,5,0train,4,198,6,S05_0train_T198,right_hand
-25.094774,15.544999,1350,1350,5,0train,4,199,7,S05_0train_T199,feet
15.965861,9.792851,1351,1351,5,0train,4,200,8,S05_0train_T200,tongue
-19.803104,15.226911,1352,1352,5,0train,4,201,9,S05_0train_T201,left_hand
1.2843261,14.703038,1353,1353,5,0train,4,202,10,S05_0train_T202,tongue
-26.575863,16.03488,1354,1354,5,0train,4,203,11,S05_0train_T203,left_hand
3.2605205,14.062621,1355,1355,5,0train,4,204,12,S05_0train_T204,left_hand
21.243038,9.191507,1356,1356,5,0train,4,205,13,S05_0train_T205,right_hand
-5.19146,1.1644375,1357,1357,5,0train,4,206,14,S05_0train_T206,tongue
8.690403,10.077109,1358,1358,5,0train,4,207,15,S05_0train_T207,feet
-11.873219,3.0737734,1359,1359,5,0train,4,208,16,S05_0train_T208,right_hand
15.499158,7.1300116,1360,1360,5,0train,4,209,17,S05_0train_T209,tongue
13.200157,12.820335,1361,1361,5,0train,4,210,18,S05_0train_T210,feet
33.00043,-2.125816,1362,1362,5,0train,4,211,19,S05_0train_T211,tongue
-17.568453,5.2746515,1363,1363,5,0train,4,212,20,S05_0train_T212,feet
0.92881846,6.969639,1364,1364,5,0train,4,213,21,S05_0train_T213,tongue
8.065017,10.995684,1365,1365,5,0train,4,214,22,S05_0train_T214,right_hand
-23.948174,16.528564,1366,1366,5,0train,4,215,23,S05_0train_T215,right_hand
16.170033,1.9468523,1367,1367,5,0train,4,216,24,S05_0train_T216,tongue
15.47122,14.928108,1368,1368,5,0train,4,217,25,S05_0train_T217,left_hand
16.280493,13.372087,1369,1369,5,0train,4,218,26,S05_0train_T218,right_hand
-21.8882,17.756832,1370,1370,5,0train,4,219,27,S05_0train_T219,right_hand
-6.4900217,7.442294,1371,1371,5,0train,4,220,28,S05_0train_T220,right_hand
42.012585,7.054717,1372,1372,5,0train,4,221,29,S05_0train_T221,feet
32.817265,-1.2241707,1373,1373,5,0train,4,222,30,S05_0train_T222,tongue
7.3899865,12.989987,1374,1374,5,0train,4,223,31,S05_0train_T223,left_hand
-14.348754,14.871509,1375,1375,5,0train,4,224,32,S05_0train_T224,tongue
-25.162468,16.704485,1376,1376,5,0train,4,225,33,S05_0train_T225,left_hand
-24.985588,15.655236,1377,1377,5,0train,4,226,34,S05_0train_T226,feet
20.574947,16.765038,1378,1378,5,0train,4,227,35,S05_0train_T227,left_hand
7.1885552,7.5917373,1379,1379,5,0train,4,228,36,S05_0train_T228,tongue
-24.69032,16.114431,1380,1380,5,0train,4,229,37,S05_0train_T229,left_hand
-4.4872346,9.197999,1381,1381,5,0train,4,230,38,S05_0train_T230,feet
-13.299793,14.689184,1382,1382,5,0train,4,231,39,S05_0train_T231,left_hand
-26.634989,16.122673,1383,1383,5,0train,4,232,40,S05_0train_T232,right_hand
-10.262738,-30.804056,1384,1384,5,0train,4,233,41,S05_0train_T233,feet
-4.6581883,9.27154,1385,1385,5,0train,4,234,42,S05_0train_T234,feet
-10.074516,-30.535324,1386,1386,5,0train,4,235,43,S05_0train_T235,tongue
31.945045,0.2634622,1387,1387,5,0train,4,236,44,S05_0train_T236,left_hand
-5.715089,8.098088,1388,1388,5,0train,4,237,45,S05_0train_T237,right_hand
39.74353,10.569828,1389,1389,5,0train,4,238,46,S05_0train_T238,tongue
-9.929134,-30.38077,1390,1390,5,0train,4,239,47,S05_0train_T239,right_hand
-3.2734616,11.738978,1391,1391,5,0train,4,240,48,S05_0train_T240,feet
9.865012,14.80471,1392,1392,5,0train,5,241,1,S05_0train_T241,feet
4.4580116,14.259202,1393,1393,5,0train,5,242,2,S05_0train_T242,left_hand
-3.0766006,9.029659,1394,1394,5,0train,5,243,3,S05_0train_T243,tongue
-2.567778,6.512531,1395,1395,5,0train,5,244,4,S05_0train_T244,right_hand
-5.5917215,0.27571592,1396,1396,5,0train,5,245,5,S05_0train_T245,tongue
-23.762285,16.54312,1397,1397,5,0train,5,246,6,S05_0train_T246,left_hand
-3.4867213,7.7445126,1398,1398,5,0train,5,247,7,S05_0train_T247,left_hand
19.455801,17.046276,1399,1399,5,0train,5,248,8,S05_0train_T248,feet
8.257156,8.580243,1400,1400,5,0train,5,249,9,S05_0train_T249,feet
-22.33576,16.402449,1401,1401,5,0train,5,250,10,S05_0train_T250,right_hand
-10.225953,-30.826302,1402,1402,5,0train,5,251,11,S05_0train_T251,tongue
-21.078691,16.578499,1403,1403,5,0train,5,252,12,S05_0train_T252,right_hand
-3.545582,7.4745936,1404,1404,5,0train,5,253,13,S05_0train_T253,right_hand
-23.311127,15.027318,1405,1405,5,0train,5,254,14,S05_0train_T254,left_hand
-22.005507,16.08846,1406,1406,5,0train,5,255,15,S05_0train_T255,right_hand
-23.684927,15.309707,1407,1407,5,0train,5,256,16,S05_0train_T256,tongue
22.564983,-0.79996985,1408,1408,5,0train,5,257,17,S05_0train_T257,tongue
32.21189,0.20771268,1409,1409,5,0train,5,258,18,S05_0train_T258,right_hand
10.135921,13.355299,1410,1410,5,0train,5,259,19,S05_0train_T259,right_hand
15.499287,7.200576,1411,1411,5,0train,5,260,20,S05_0train_T260,right_hand
17.83209,12.00918,1412,1412,5,0train,5,261,21,S05_0train_T261,right_hand
-22.786503,17.768677,1413,1413,5,0train,5,262,22,S05_0train_T262,tongue
22.780762,17.217665,1414,1414,5,0train,5,263,23,S05_0train_T263,tongue
-14.788762,15.380069,1415,1415,5,0train,5,264,24,S05_0train_T264,feet
-18.35722,5.764215,1416,1416,5,0train,5,265,25,S05_0train_T265,tongue
22.012886,16.853964,1417,1417,5,0train,5,266,26,S05_0train_T266,left_hand
20.372368,17.070538,1418,1418,5,0train,5,267,27,S05_0train_T267,right_hand
22.058418,16.383427,1419,1419,5,0train,5,268,28,S05_0train_T268,feet
8.422726,11.2396555,1420,1420,5,0train,5,269,29,S05_0train_T269,right_hand
-6.3200026,14.863209,1421,1421,5,0train,5,270,30,S05_0train_T270,left_hand
5.775647,14.078254,1422,1422,5,0train,5,271,31,S05_0train_T271,tongue
-21.998535,16.486235,1423,1423,5,0train,5,272,32,S05_0train_T272,left_hand
31.580477,10.587591,1424,1424,5,0train,5,273,33,S05_0train_T273,tongue
11.620605,12.479222,1425,1425,5,0train,5,274,34,S05_0train_T274,left_hand
-8.410746,12.783033,1426,1426,5,0train,5,275,35,S05_0train_T275,left_hand
3.2729285,13.488878,1427,1427,5,0train,5,276,36,S05_0train_T276,left_hand
-9.76338,12.514652,1428,1428,5,0train,5,277,37,S05_0train_T277,left_hand
-21.74362,17.741169,1429,1429,5,0train,5,278,38,S05_0train_T278,feet
35.68657,9.830991,1430,1430,5,0train,5,279,39,S05_0train_T279,feet
22.182404,16.771837,1431,1431,5,0train,5,280,40,S05_0train_T280,tongue
17.96225,13.691882,1432,1432,5,0train,5,281,41,S05_0train_T281,right_hand
39.75898,10.545055,1433,1433,5,0train,5,282,42,S05_0train_T282,feet
11.944131,14.847035,1434,1434,5,0train,5,283,43,S05_0train_T283,feet
-22.545918,17.090185,1435,1435,5,0train,5,284,44,S05_0train_T284,feet
18.350378,13.164057,1436,1436,5,0train,5,285,45,S05_0train_T285,tongue
13.665312,12.820456,1437,1437,5,0train,5,286,46,S05_0train_T286,feet
-11.906855,14.529453,1438,1438,5,0train,5,287,47,S05_0train_T287,left_hand
-3.067887,9.877487,1439,1439,5,0train,5,288,48,S05_0train_T288,feet
-45.75378,3.6679072,1440,1440,6,0train,0,1,1,S06_0train_T001,tongue
-43.85795,-15.491328,1441,1441,6,0train,0,2,2,S06_0train_T002,right_hand
-42.747112,-15.661724,1442,1442,6,0train,0,3,3,S06_0train_T003,right_hand
-43.555885,-14.73718,1443,1443,6,0train,0,4,4,S06_0train_T004,left_hand
-18.289213,-20.351377,1444,1444,6,0train,0,5,5,S06_0train_T005,tongue
-5.292788,-9.686177,1445,1445,6,0train,0,6,6,S06_0train_T006,tongue
-20.395779,-0.6913872,1446,1446,6,0train,0,7,7,S06_0train_T007,feet
-41.75489,-16.628557,1447,1447,6,0train,0,8,8,S06_0train_T008,right_hand
-5.8201923,-24.936012,1448,1448,6,0train,0,9,9,S06_0train_T009,feet
-3.8714497,-3.8539176,1449,1449,6,0train,0,10,10,S06_0train_T010,left_hand
-18.710442,-24.988972,1450,1450,6,0train,0,11,11,S06_0train_T011,left_hand
32.65938,-23.908112,1451,1451,6,0train,0,12,12,S06_0train_T012,right_hand
-26.74808,-13.737549,1452,1452,6,0train,0,13,13,S06_0train_T013,tongue
-16.7958,-21.464184,1453,1453,6,0train,0,14,14,S06_0train_T014,tongue
-42.68563,-15.560065,1454,1454,6,0train,0,15,15,S06_0train_T015,right_hand
26.969904,-2.4360218,1455,1455,6,0train,0,16,16,S06_0train_T016,tongue
25.06363,-14.819732,1456,1456,6,0train,0,17,17,S06_0train_T017,feet
-41.69758,-16.354874,1457,1457,6,0train,0,18,18,S06_0train_T018,feet
-19.75842,1.4504011,1458,1458,6,0train,0,19,19,S06_0train_T019,feet
-23.495335,-10.910796,1459,1459,6,0train,0,20,20,S06_0train_T020,left_hand
-20.207022,-0.3551683,1460,1460,6,0train,0,21,21,S06_0train_T021,feet
29.269276,-1.6902852,1461,1461,6,0train,0,22,22,S06_0train_T022,left_hand
38.26867,-6.2848577,1462,1462,6,0train,0,23,23,S06_0train_T023,feet
-11.84294,-19.000628,1463,1463,6,0train,0,24,24,S06_0train_T024,feet
-11.225211,-11.232901,1464,1464,6,0train,0,25,25,S06_0train_T025,left_hand
-25.085194,-16.952179,1465,1465,6,0train,0,26,26,S06_0train_T026,left_hand
-30.212498,10.579254,1466,1466,6,0train,0,27,27,S06_0train_T027,right_hand
28.203371,2.7626185,1467,1467,6,0train,0,28,28,S06_0train_T028,right_hand
28.160473,-0.10411126,1468,1468,6,0train,0,29,29,S06_0train_T029,left_hand
-0.123257704,-21.341736,1469,1469,6,0train,0,30,30,S06_0train_T030,feet
1.1014575,-21.803244,1470,1470,6,0train,0,31,31,S06_0train_T031,right_hand
32.88614,-21.789055,1471,1471,6,0train,0,32,32,S06_0train_T032,tongue
-46.84244,2.0533867,1472,1472,6,0train,0,33,33,S06_0train_T033,tongue
1.7767073,4.522129,1473,1473,6,0train,0,34,34,S06_0train_T034,left_hand
10.549174,-14.493894,1474,1474,6,0train,0,35,35,S06_0train_T035,tongue
-31.51746,2.370083,1475,1475,6,0train,0,36,36,S06_0train_T036,left_hand
-1.1305934,8.082241,1476,1476,6,0train,0,37,37,S06_0train_T037,tongue
-26.033356,-16.624247,1477,1477,6,0train,0,38,38,S06_0train_T038,right_hand
32.947533,-21.429298,1478,1478,6,0train,0,39,39,S06_0train_T039,feet
10.439947,-13.165054,1479,1479,6,0train,0,40,40,S06_0train_T040,tongue
-21.79273,-11.734839,1480,1480,6,0train,0,41,41,S06_0train_T041,right_hand
14.862775,-0.0030498486,1481,1481,6,0train,0,42,42,S06_0train_T042,feet
-3.7390752,-5.379171,1482,1482,6,0train,0,43,43,S06_0train_T043,right_hand
-42.828636,-15.649774,1483,1483,6,0train,0,44,44,S06_0train_T044,feet
-45.487293,1.9781239,1484,1484,6,0train,0,45,45,S06_0train_T045,left_hand
-28.756489,-9.658496,1485,1485,6,0train,0,46,46,S06_0train_T046,right_hand
14.163331,0.22994135,1486,1486,6,0train,0,47,47,S06_0train_T047,tongue
-46.341766,2.5572364,1487,1487,6,0train,0,48,48,S06_0train_T048,left_hand
-30.545086,-8.620913,1488,1488,6,0train,1,49,1,S06_0train_T049,feet
-43.739517,-14.839808,1489,1489,6,0train,1,50,2,S06_0train_T050,left_hand
-7.0041103,-18.575277,1490,1490,6,0train,1,51,3,S06_0train_T051,left_hand
9.845318,-10.797105,1491,1491,6,0train,1,52,4,S06_0train_T052,tongue
-30.884846,-14.35655,1492,1492,6,0train,1,53,5,S06_0train_T053,left_hand
-24.781,-23.479631,1493,1493,6,0train,1,54,6,S06_0train_T054,tongue
36.541115,-8.039808,1494,1494,6,0train,1,55,7,S06_0train_T055,tongue
-6.975308,-24.650383,1495,1495,6,0train,1,56,8,S06_0train_T056,right_hand
29.224834,-8.054919,1496,1496,6,0train,1,57,9,S06_0train_T057,tongue
-42.58724,-7.2226534,1497,1497,6,0train,1,58,10,S06_0train_T058,right_hand
26.577085,3.9491527,1498,1498,6,0train,1,59,11,S06_0train_T059,tongue
35.69087,-13.231679,1499,1499,6,0train,1,60,12,S06_0train_T060,feet
-30.965975,-13.450827,1500,1500,6,0train,1,61,13,S06_0train_T061,left_hand
32.782543,-24.167423,1501,1501,6,0train,1,62,14,S06_0train_T062,right_hand
-17.166157,-20.110638,1502,1502,6,0train,1,63,15,S06_0train_T063,feet
-24.788332,-17.01162,1503,1503,6,0train,1,64,16,S06_0train_T064,left_hand
-25.135885,-26.060705,1504,1504,6,0train,1,65,17,S06_0train_T065,left_hand
-25.86304,-23.824995,1505,1505,6,0train,1,66,18,S06_0train_T066,tongue
27.859272,-5.4498878,1506,1506,6,0train,1,67,19,S06_0train_T067,tongue
-29.53957,-7.8131213,1507,1507,6,0train,1,68,20,S06_0train_T068,right_hand
-26.686651,1.9789459,1508,1508,6,0train,1,69,21,S06_0train_T069,left_hand
36.803288,1.4370023,1509,1509,6,0train,1,70,22,S06_0train_T070,feet
-4.160038,-6.5240455,1510,1510,6,0train,1,71,23,S06_0train_T071,tongue
36.753147,-5.656859,1511,1511,6,0train,1,72,24,S06_0train_T072,tongue
34.603157,-2.9863746,1512,1512,6,0train,1,73,25,S06_0train_T073,tongue
28.152967,2.7967818,1513,1513,6,0train,1,74,26,S06_0train_T074,feet
-16.770128,-21.158033,1514,1514,6,0train,1,75,27,S06_0train_T075,feet
23.91198,4.3054323,1515,1515,6,0train,1,76,28,S06_0train_T076,feet
-43.478806,-14.246488,1516,1516,6,0train,1,77,29,S06_0train_T077,left_hand
-21.109943,-11.709683,1517,1517,6,0train,1,78,30,S06_0train_T078,right_hand
10.523269,-31.30499,1518,1518,6,0train,1,79,31,S06_0train_T079,right_hand
-17.413353,-7.120047,1519,1519,6,0train,1,80,32,S06_0train_T080,right_hand
-16.201033,23.787632,1520,1520,6,0train,1,81,33,S06_0train_T081,feet
32.734077,2.8643048,1521,1521,6,0train,1,82,34,S06_0train_T082,feet
22.750553,-13.014674,1522,1522,6,0train,1,83,35,S06_0train_T083,right_hand
8.951892,-5.7856545,1523,1523,6,0train,1,84,36,S06_0train_T084,feet
-14.642568,-6.7416534,1524,1524,6,0train,1,85,37,S06_0train_T085,left_hand
-41.094288,8.104665,1525,1525,6,0train,1,86,38,S06_0train_T086,feet
-3.4674957,-22.741144,1526,1526,6,0train,1,87,39,S06_0train_T087,feet
-9.011623,-14.617727,1527,1527,6,0train,1,88,40,S06_0train_T088,right_hand
-9.976524,-15.845129,1528,1528,6,0train,1,89,41,S06_0train_T089,right_hand
-32.268265,-2.661725,1529,1529,6,0train,1,90,42,S06_0train_T090,left_hand
-37.616642,4.521528,1530,1530,6,0train,1,91,43,S06_0train_T091,right_hand
-44.508736,19.565308,1531,1531,6,0train,1,92,44,S06_0train_T092,left_hand
12.790305,-7.2742796,1532,1532,6,0train,1,93,45,S06_0train_T093,left_hand
26.44501,3.817973,1533,1533,6,0train,1,94,46,S06_0train_T094,tongue
-30.889168,7.02682,1534,1534,6,0train,1,95,47,S06_0train_T095,tongue
-13.4103565,-18.05278,1535,1535,6,0train,1,96,48,S06_0train_T096,right_hand
-35.398994,25.647593,1536,1536,6,0train,2,97,1,S06_0train_T097,right_hand
26.6722,17.179596,1537,1537,6,0train,2,98,2,S06_0train_T098,tongue
9.954992,-13.938737,1538,1538,6,0train,2,99,3,S06_0train_T099,left_hand
37.745026,-14.316323,1539,1539,6,0train,2,100,4,S06_0train_T100,tongue
-29.574913,-4.9401107,1540,1540,6,0train,2,101,5,S06_0train_T101,right_hand
43.35953,-4.2890086,1541,1541,6,0train,2,102,6,S06_0train_T102,tongue
-13.488581,-27.526371,1542,1542,6,0train,2,103,7,S06_0train_T103,left_hand
30.154434,4.2540183,1543,1543,6,0train,2,104,8,S06_0train_T104,right_hand
5.3254027,-24.326883,1544,1544,6,0train,2,105,9,S06_0train_T105,tongue
32.084114,2.7190487,1545,1545,6,0train,2,106,10,S06_0train_T106,tongue
30.0986,4.241632,1546,1546,6,0train,2,107,11,S06_0train_T107,right_hand
19.082272,7.8784485,1547,1547,6,0train,2,108,12,S06_0train_T108,feet
-29.67665,18.747114,1548,1548,6,0train,2,109,13,S06_0train_T109,right_hand
10.209258,-3.6181998,1549,1549,6,0train,2,110,14,S06_0train_T110,left_hand
10.342862,-3.674093,1550,1550,6,0train,2,111,15,S06_0train_T111,left_hand
-16.572964,-1.4690301,1551,1551,6,0train,2,112,16,S06_0train_T112,right_hand
-17.121151,-29.73939,1552,1552,6,0train,2,113,17,S06_0train_T113,tongue
28.93422,3.9080634,1553,1553,6,0train,2,114,18,S06_0train_T114,left_hand
-11.243116,6.9067636,1554,1554,6,0train,2,115,19,S06_0train_T115,tongue
-11.828727,10.543653,1555,1555,6,0train,2,116,20,S06_0train_T116,right_hand
-25.547577,5.0673523,1556,1556,6,0train,2,117,21,S06_0train_T117,left_hand
35.632046,-1.7722095,1557,1557,6,0train,2,118,22,S06_0train_T118,feet
-11.931142,9.830995,1558,1558,6,0train,2,119,23,S06_0train_T119,feet
21.598637,-15.994103,1559,1559,6,0train,2,120,24,S06_0train_T120,left_hand
3.549412,-15.931038,1560,1560,6,0train,2,121,25,S06_0train_T121,right_hand
-14.338183,11.764827,1561,1561,6,0train,2,122,26,S06_0train_T122,tongue
0.0060384194,-21.273632,1562,1562,6,0train,2,123,27,S06_0train_T123,feet
11.562351,-16.92581,1563,1563,6,0train,2,124,28,S06_0train_T124,feet
-12.318394,10.825432,1564,1564,6,0train,2,125,29,S06_0train_T125,feet
53.14064,7.8844023,1565,1565,6,0train,2,126,30,S06_0train_T126,feet
6.965984,-23.4411,1566,1566,6,0train,2,127,31,S06_0train_T127,left_hand
-13.456755,11.659876,1567,1567,6,0train,2,128,32,S06_0train_T128,feet
6.099505,-20.975163,1568,1568,6,0train,2,129,33,S06_0train_T129,tongue
24.39422,5.43906,1569,1569,6,0train,2,130,34,S06_0train_T130,feet
8.523463,-13.866555,1570,1570,6,0train,2,131,35,S06_0train_T131,left_hand
-11.096662,11.034656,1571,1571,6,0train,2,132,36,S06_0train_T132,feet
-14.44856,11.801327,1572,1572,6,0train,2,133,37,S06_0train_T133,left_hand
16.600458,19.765713,1573,1573,6,0train,2,134,38,S06_0train_T134,tongue
-13.8553,9.508952,1574,1574,6,0train,2,135,39,S06_0train_T135,left_hand
7.449222,-21.511742,1575,1575,6,0train,2,136,40,S06_0train_T136,right_hand
24.342972,5.9665594,1576,1576,6,0train,2,137,41,S06_0train_T137,feet
17.06861,21.257719,1577,1577,6,0train,2,138,42,S06_0train_T138,right_hand
-38.10398,21.199133,1578,1578,6,0train,2,139,43,S06_0train_T139,left_hand
7.15468,-23.64307,1579,1579,6,0train,2,140,44,S06_0train_T140,right_hand
23.484606,16.781166,1580,1580,6,0train,2,141,45,S06_0train_T141,right_hand
38.408554,5.1812654,1581,1581,6,0train,2,142,46,S06_0train_T142,tongue
22.202078,-7.55987,1582,1582,6,0train,2,143,47,S06_0train_T143,feet
3.4701173,19.30331,1583,1583,6,0train,2,144,48,S06_0train_T144,tongue
-39.79871,8.208784,1584,1584,6,0train,3,145,1,S06_0train_T145,left_hand
2.7688522,16.299545,1585,1585,6,0train,3,146,2,S06_0train_T146,left_hand
-32.305256,11.544074,1586,1586,6,0train,3,147,3,S06_0train_T147,right_hand
47.5946,5.7377872,1587,1587,6,0train,3,148,4,S06_0train_T148,tongue
19.418695,-4.331111,1588,1588,6,0train,3,149,5,S06_0train_T149,left_hand
43.8943,-1.4282875,1589,1589,6,0train,3,150,6,S06_0train_T150,tongue
4.9658556,-22.703863,1590,1590,6,0train,3,151,7,S06_0train_T151,tongue
43.7243,-2.0275095,1591,1591,6,0train,3,152,8,S06_0train_T152,tongue
-22.604185,10.557298,1592,1592,6,0train,3,153,9,S06_0train_T153,left_hand
34.93172,3.0398848,1593,1593,6,0train,3,154,10,S06_0train_T154,feet
31.301935,2.409081,1594,1594,6,0train,3,155,11,S06_0train_T155,tongue
48.769478,8.544939,1595,1595,6,0train,3,156,12,S06_0train_T156,tongue
-19.271505,19.0548,1596,1596,6,0train,3,157,13,S06_0train_T157,right_hand
-18.265347,19.83479,1597,1597,6,0train,3,158,14,S06_0train_T158,right_hand
33.76764,6.0766134,1598,1598,6,0train,3,159,15,S06_0train_T159,tongue
6.8042707,19.609827,1599,1599,6,0train,3,160,16,S06_0train_T160,left_hand
17.585524,-14.051622,1600,1600,6,0train,3,161,17,S06_0train_T161,tongue
42.46192,4.4769955,1601,1601,6,0train,3,162,18,S06_0train_T162,feet
-1.9169117,-15.802684,1602,1602,6,0train,3,163,19,S06_0train_T163,right_hand
47.880966,4.4730744,1603,1603,6,0train,3,164,20,S06_0train_T164,feet
17.245678,4.4733033,1604,1604,6,0train,3,165,21,S06_0train_T165,right_hand
29.85633,5.9202332,1605,1605,6,0train,3,166,22,S06_0train_T166,tongue
-5.935411,2.967251,1606,1606,6,0train,3,167,23,S06_0train_T167,left_hand
0.79866475,-20.359653,1607,1607,6,0train,3,168,24,S06_0train_T168,left_hand
51.418953,1.6885008,1608,1608,6,0train,3,169,25,S06_0train_T169,right_hand
16.593998,0.41734412,1609,1609,6,0train,3,170,26,S06_0train_T170,feet
9.990184,-8.629366,1610,1610,6,0train,3,171,27,S06_0train_T171,left_hand
34.033813,-1.2558339,1611,1611,6,0train,3,172,28,S06_0train_T172,tongue
-14.899736,4.6194477,1612,1612,6,0train,3,173,29,S06_0train_T173,left_hand
29.27117,3.4373512,1613,1613,6,0train,3,174,30,S06_0train_T174,feet
41.137352,2.1630785,1614,1614,6,0train,3,175,31,S06_0train_T175,feet
1.2528043,-9.867436,1615,1615,6,0train,3,176,32,S06_0train_T176,feet
26.446096,-1.6756058,1616,1616,6,0train,3,177,33,S06_0train_T177,right_hand
17.400354,4.4404645,1617,1617,6,0train,3,178,34,S06_0train_T178,right_hand
5.466969,-13.882182,1618,1618,6,0train,3,179,35,S06_0train_T179,right_hand
3.780479,-23.390104,1619,1619,6,0train,3,180,36,S06_0train_T180,feet
-32.77915,11.127054,1620,1620,6,0train,3,181,37,S06_0train_T181,left_hand
-12.629254,-7.0792646,1621,1621,6,0train,3,182,38,S06_0train_T182,right_hand
-9.726222,-10.34734,1622,1622,6,0train,3,183,39,S06_0train_T183,left_hand
30.865793,3.4886615,1623,1623,6,0train,3,184,40,S06_0train_T184,tongue
-31.826777,-13.262879,1624,1624,6,0train,3,185,41,S06_0train_T185,tongue
52.988773,0.5162483,1625,1625,6,0train,3,186,42,S06_0train_T186,feet
19.626503,2.7029724,1626,1626,6,0train,3,187,43,S06_0train_T187,feet
-19.733027,3.3130486,1627,1627,6,0train,3,188,44,S06_0train_T188,right_hand
17.538925,3.4479892,1628,1628,6,0train,3,189,45,S06_0train_T189,right_hand
2.588646,-19.049236,1629,1629,6,0train,3,190,46,S06_0train_T190,left_hand
-13.638766,-27.7096,1630,1630,6,0train,3,191,47,S06_0train_T191,feet
-29.665756,18.755241,1631,1631,6,0train,3,192,48,S06_0train_T192,feet
-2.9132464,-15.52616,1632,1632,6,0train,4,193,1,S06_0train_T193,tongue
-40.500946,1.7256386,1633,1633,6,0train,4,194,2,S06_0train_T194,left_hand
-37.02224,-15.927199,1634,1634,6,0train,4,195,3,S06_0train_T195,feet
-15.437388,-26.134626,1635,1635,6,0train,4,196,4,S06_0train_T196,tongue
-7.2047677,12.293823,1636,1636,6,0train,4,197,5,S06_0train_T197,right_hand
35.619198,0.16599996,1637,1637,6,0train,4,198,6,S06_0train_T198,right_hand
