tsne1,tsne2,covariance_index,sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label,window_index
52.605003,-16.979324,5680,1136,4,0train,5,273,33,S04_0train_T273,tongue,1
30.586992,-3.61934,5681,1136,4,0train,5,273,33,S04_0train_T273,tongue,2
47.193558,-4.7067065,5682,1136,4,0train,5,273,33,S04_0train_T273,tongue,3
63.79419,-4.046693,5683,1136,4,0train,5,273,33,S04_0train_T273,tongue,4
16.9195,-13.677065,5684,1136,4,0train,5,273,33,S04_0train_T273,tongue,5
34.546535,11.827116,5685,1137,4,0train,5,274,34,S04_0train_T274,right_hand,1
2.3137622,-16.913647,5686,1137,4,0train,5,274,34,S04_0train_T274,right_hand,2
8.980989,6.365881,5687,1137,4,0train,5,274,34,S04_0train_T274,right_hand,3
13.736766,-10.0284815,5688,1137,4,0train,5,274,34,S04_0train_T274,right_hand,4
47.05072,5.8994904,5689,1137,4,0train,5,274,34,S04_0train_T274,right_hand,5
-32.62627,-3.2760575,5690,1138,4,0train,5,275,35,S04_0train_T275,left_hand,1
-2.147614,-12.818791,5691,1138,4,0train,5,275,35,S04_0train_T275,left_hand,2
-18.188175,-6.3805294,5692,1138,4,0train,5,275,35,S04_0train_T275,left_hand,3
-21.99017,3.8689716,5693,1138,4,0train,5,275,35,S04_0train_T275,left_hand,4
-8.35793,-4.0916944,5694,1138,4,0train,5,275,35,S04_0train_T275,left_hand,5
39.764076,15.410895,5695,1139,4,0train,5,276,36,S04_0train_T276,feet,1
-0.3094481,35.58434,5696,1139,4,0train,5,276,36,S04_0train_T276,feet,2
-36.735836,1.5675442,5697,1139,4,0train,5,276,36,S04_0train_T276,feet,3
-42.20658,1.3607483,5698,1139,4,0train,5,276,36,S04_0train_T276,feet,4
-57.71122,-11.667211,5699,1139,4,0train,5,276,36,S04_0train_T276,feet,5
-36.169575,-9.089455,5700,1140,4,0train,5,277,37,S04_0train_T277,right_hand,1
6.9018908,27.794758,5701,1140,4,0train,5,277,37,S04_0train_T277,right_hand,2
-1.1062973,-10.325442,5702,1140,4,0train,5,277,37,S04_0train_T277,right_hand,3
12.390925,34.604725,5703,1140,4,0train,5,277,37,S04_0train_T277,right_hand,4
-6.9045362,10.168245,5704,1140,4,0train,5,277,37,S04_0train_T277,right_hand,5
-24.638203,-22.306717,5705,1141,4,0train,5,278,38,S04_0train_T278,right_hand,1
-29.401564,-4.739401,5706,1141,4,0train,5,278,38,S04_0train_T278,right_hand,2
-56.48752,-1.2756518,5707,1141,4,0train,5,278,38,S04_0train_T278,right_hand,3
13.681601,-1.9793283,5708,1141,4,0train,5,278,38,S04_0train_T278,right_hand,4
2.241221,-16.722189,5709,1141,4,0train,5,278,38,S04_0train_T278,right_hand,5
1.3065273,-19.106611,5710,1142,4,0train,5,279,39,S04_0train_T279,feet,1
-24.299072,7.6724777,5711,1142,4,0train,5,279,39,S04_0train_T279,feet,2
32.755558,-18.270582,5712,1142,4,0train,5,279,39,S04_0train_T279,feet,3
-8.721664,-0.34275162,5713,1142,4,0train,5,279,39,S04_0train_T279,feet,4
-29.766336,0.52177197,5714,1142,4,0train,5,279,39,S04_0train_T279,feet,5
-35.92243,-8.3255625,5715,1143,4,0train,5,280,40,S04_0train_T280,left_hand,1
-23.86675,1.4860752,5716,1143,4,0train,5,280,40,S04_0train_T280,left_hand,2
-30.34169,-5.7893,5717,1143,4,0train,5,280,40,S04_0train_T280,left_hand,3
41.436543,1.5949646,5718,1143,4,0train,5,280,40,S04_0train_T280,left_hand,4
-4.7830777,-27.165506,5719,1143,4,0train,5,280,40,S04_0train_T280,left_hand,5
-22.490885,0.43120885,5720,1144,4,0train,5,281,41,S04_0train_T281,tongue,1
11.168675,-14.800838,5721,1144,4,0train,5,281,41,S04_0train_T281,tongue,2
-0.7765791,-0.9234476,5722,1144,4,0train,5,281,41,S04_0train_T281,tongue,3
17.646952,-8.892147,5723,1144,4,0train,5,281,41,S04_0train_T281,tongue,4
45.993923,3.3725939,5724,1144,4,0train,5,281,41,S04_0train_T281,tongue,5
1.9650042,26.906738,5725,1145,4,0train,5,282,42,S04_0train_T282,feet,1
67.581955,3.812408,5726,1145,4,0train,5,282,42,S04_0train_T282,feet,2
34.399803,-9.189447,5727,1145,4,0train,5,282,42,S04_0train_T282,feet,3
63.344604,5.977674,5728,1145,4,0train,5,282,42,S04_0train_T282,feet,4
53.244762,16.522932,5729,1145,4,0train,5,282,42,S04_0train_T282,feet,5
13.584383,15.356367,5730,1146,4,0train,5,283,43,S04_0train_T283,feet,1
24.222265,0.936073,5731,1146,4,0train,5,283,43,S04_0train_T283,feet,2
22.119217,-15.284373,5732,1146,4,0train,5,283,43,S04_0train_T283,feet,3
8.448762,-16.993912,5733,1146,4,0train,5,283,43,S04_0train_T283,feet,4
42.674164,-7.9239736,5734,1146,4,0train,5,283,43,S04_0train_T283,feet,5
-6.3742666,-23.708563,5735,1147,4,0train,5,284,44,S04_0train_T284,feet,1
2.0177803,-6.1562934,5736,1147,4,0train,5,284,44,S04_0train_T284,feet,2
20.827755,8.290268,5737,1147,4,0train,5,284,44,S04_0train_T284,feet,3
44.64501,2.6610754,5738,1147,4,0train,5,284,44,S04_0train_T284,feet,4
24.091078,1.0641519,5739,1147,4,0train,5,284,44,S04_0train_T284,feet,5
-4.142245,-24.794,5740,1148,4,0train,5,285,45,S04_0train_T285,feet,1
-46.074944,-15.425872,5741,1148,4,0train,5,285,45,S04_0train_T285,feet,2
30.42036,0.45720023,5742,1148,4,0train,5,285,45,S04_0train_T285,feet,3
-3.9295223,-13.483597,5743,1148,4,0train,5,285,45,S04_0train_T285,feet,4
13.045858,-7.135632,5744,1148,4,0train,5,285,45,S04_0train_T285,feet,5
-4.578061,-14.692724,5745,1149,4,0train,5,286,46,S04_0train_T286,left_hand,1
-5.4891543,-12.883613,5746,1149,4,0train,5,286,46,S04_0train_T286,left_hand,2
-13.312189,-26.525114,5747,1149,4,0train,5,286,46,S04_0train_T286,left_hand,3
-11.911153,5.148134,5748,1149,4,0train,5,286,46,S04_0train_T286,left_hand,4
-38.074337,3.3675914,5749,1149,4,0train,5,286,46,S04_0train_T286,left_hand,5
-39.96515,11.794174,5750,1150,4,0train,5,287,47,S04_0train_T287,right_hand,1
12.116941,1.8034635,5751,1150,4,0train,5,287,47,S04_0train_T287,right_hand,2
-25.224358,-7.1128416,5752,1150,4,0train,5,287,47,S04_0train_T287,right_hand,3
-9.898333,8.203598,5753,1150,4,0train,5,287,47,S04_0train_T287,right_hand,4
6.8402286,28.242434,5754,1150,4,0train,5,287,47,S04_0train_T287,right_hand,5
-33.045925,-10.59138,5755,1151,4,0train,5,288,48,S04_0train_T288,left_hand,1
8.392645,33.241806,5756,1151,4,0train,5,288,48,S04_0train_T288,left_hand,2
-27.075554,-6.227502,5757,1151,4,0train,5,288,48,S04_0train_T288,left_hand,3
1.9499993,4.692739,5758,1151,4,0train,5,288,48,S04_0train_T288,left_hand,4
6.453516,31.992092,5759,1151,4,0train,5,288,48,S04_0train_T288,left_hand,5
-20.629274,-17.834366,5760,1152,5,0train,0,1,1,S05_0train_T001,left_hand,1
-10.643538,5.8218923,5761,1152,5,0train,0,1,1,S05_0train_T001,left_hand,2
-8.411471,-14.574821,5762,1152,5,0train,0,1,1,S05_0train_T001,left_hand,3
-7.718665,-14.021547,5763,1152,5,0train,0,1,1,S05_0train_T001,left_hand,4
-1.0733768,18.96212,5764,1152,5,0train,0,1,1,S05_0train_T001,left_hand,5
-21.076826,6.3130255,5765,1153,5,0train,0,2,2,S05_0train_T002,right_hand,1
-19.082502,4.125785,5766,1153,5,0train,0,2,2,S05_0train_T002,right_hand,2
-38.913143,-4.0725756,5767,1153,5,0train,0,2,2,S05_0train_T002,right_hand,3
-48.436676,7.5172696,5768,1153,5,0train,0,2,2,S05_0train_T002,right_hand,4
-53.433758,-9.808058,5769,1153,5,0train,0,2,2,S05_0train_T002,right_hand,5
2.506588,10.540221,5770,1154,5,0train,0,3,3,S05_0train_T003,right_hand,1
-50.139477,-1.6975892,5771,1154,5,0train,0,3,3,S05_0train_T003,right_hand,2
-32.5662,6.132992,5772,1154,5,0train,0,3,3,S05_0train_T003,right_hand,3
-19.649197,0.956991,5773,1154,5,0train,0,3,3,S05_0train_T003,right_hand,4
-26.315535,-1.6000674,5774,1154,5,0train,0,3,3,S05_0train_T003,right_hand,5
-43.95198,-16.095594,5775,1155,5,0train,0,4,4,S05_0train_T004,left_hand,1
21.342163,5.52789,5776,1155,5,0train,0,4,4,S05_0train_T004,left_hand,2
10.062282,7.9981327,5777,1155,5,0train,0,4,4,S05_0train_T004,left_hand,3
-31.501795,1.4565076,5778,1155,5,0train,0,4,4,S05_0train_T004,left_hand,4
-14.051356,17.909185,5779,1155,5,0train,0,4,4,S05_0train_T004,left_hand,5
-38.845604,6.910767,5780,1156,5,0train,0,5,5,S05_0train_T005,right_hand,1
-36.03884,-10.432257,5781,1156,5,0train,0,5,5,S05_0train_T005,right_hand,2
-41.592445,12.894875,5782,1156,5,0train,0,5,5,S05_0train_T005,right_hand,3
-42.302666,-11.591179,5783,1156,5,0train,0,5,5,S05_0train_T005,right_hand,4
-5.659508,2.723346,5784,1156,5,0train,0,5,5,S05_0train_T005,right_hand,5
-18.45516,-11.46399,5785,1157,5,0train,0,6,6,S05_0train_T006,left_hand,1
-46.089153,-0.82078797,5786,1157,5,0train,0,6,6,S05_0train_T006,left_hand,2
-49.67709,-3.9378147,5787,1157,5,0train,0,6,6,S05_0train_T006,left_hand,3
-25.233145,11.97547,5788,1157,5,0train,0,6,6,S05_0train_T006,left_hand,4
-25.550858,4.7301793,5789,1157,5,0train,0,6,6,S05_0train_T006,left_hand,5
15.115251,19.181028,5790,1158,5,0train,0,7,7,S05_0train_T007,right_hand,1
-18.341753,-1.1716464,5791,1158,5,0train,0,7,7,S05_0train_T007,right_hand,2
19.772179,12.387594,5792,1158,5,0train,0,7,7,S05_0train_T007,right_hand,3
-11.8329525,8.97691,5793,1158,5,0train,0,7,7,S05_0train_T007,right_hand,4
-34.47642,6.3562136,5794,1158,5,0train,0,7,7,S05_0train_T007,right_hand,5
-6.3137517,-23.621136,5795,1159,5,0train,0,8,8,S05_0train_T008,feet,1
-29.416544,-9.578779,5796,1159,5,0train,0,8,8,S05_0train_T008,feet,2
-33.79112,5.6753254,5797,1159,5,0train,0,8,8,S05_0train_T008,feet,3
-8.351759,8.689366,5798,1159,5,0train,0,8,8,S05_0train_T008,feet,4
-30.300325,4.727326,5799,1159,5,0train,0,8,8,S05_0train_T008,feet,5
16.391447,17.342777,5800,1160,5,0train,0,9,9,S05_0train_T009,right_hand,1
-24.953072,8.788224,5801,1160,5,0train,0,9,9,S05_0train_T009,right_hand,2
-14.856352,-3.7898283,5802,1160,5,0train,0,9,9,S05_0train_T009,right_hand,3
52.06748,15.361381,5803,1160,5,0train,0,9,9,S05_0train_T009,right_hand,4
11.355308,8.269325,5804,1160,5,0train,0,9,9,S05_0train_T009,right_hand,5
-14.18927,3.9533696,5805,1161,5,0train,0,10,10,S05_0train_T010,tongue,1
-32.60451,-3.1620455,5806,1161,5,0train,0,10,10,S05_0train_T010,tongue,2
10.657091,8.171995,5807,1161,5,0train,0,10,10,S05_0train_T010,tongue,3
-21.789825,2.020064,5808,1161,5,0train,0,10,10,S05_0train_T010,tongue,4
-15.288043,2.97377,5809,1161,5,0train,0,10,10,S05_0train_T010,tongue,5
-5.8688865,11.275138,5810,1162,5,0train,0,11,11,S05_0train_T011,left_hand,1
-27.448818,6.704714,5811,1162,5,0train,0,11,11,S05_0train_T011,left_hand,2
-15.901488,14.096181,5812,1162,5,0train,0,11,11,S05_0train_T011,left_hand,3
-20.317394,-3.4392862,5813,1162,5,0train,0,11,11,S05_0train_T011,left_hand,4
-37.90784,-17.192535,5814,1162,5,0train,0,11,11,S05_0train_T011,left_hand,5
-4.106744,-19.101849,5815,1163,5,0train,0,12,12,S05_0train_T012,feet,1
-40.69029,-21.254602,5816,1163,5,0train,0,12,12,S05_0train_T012,feet,2
-8.976597,7.085888,5817,1163,5,0train,0,12,12,S05_0train_T012,feet,3
9.966849,8.9481325,5818,1163,5,0train,0,12,12,S05_0train_T012,feet,4
15.26691,-28.761805,5819,1163,5,0train,0,12,12,S05_0train_T012,feet,5
-1.8613577,-6.6410003,5820,1164,5,0train,0,13,13,S05_0train_T013,right_hand,1
24.361488,16.326807,5821,1164,5,0train,0,13,13,S05_0train_T013,right_hand,2
-12.597889,-1.2285292,5822,1164,5,0train,0,13,13,S05_0train_T013,right_hand,3
-49.97973,-16.45122,5823,1164,5,0train,0,13,13,S05_0train_T013,right_hand,4
2.8400314,13.747297,5824,1164,5,0train,0,13,13,S05_0train_T013,right_hand,5
-40.710827,-21.213068,5825,1165,5,0train,0,14,14,S05_0train_T014,left_hand,1
-25.41415,3.696033,5826,1165,5,0train,0,14,14,S05_0train_T014,left_hand,2
-12.465211,4.2338724,5827,1165,5,0train,0,14,14,S05_0train_T014,left_hand,3
-25.953758,-9.94823,5828,1165,5,0train,0,14,14,S05_0train_T014,left_hand,4
13.46497,12.656817,5829,1165,5,0train,0,14,14,S05_0train_T014,left_hand,5
13.681921,15.690121,5830,1166,5,0train,0,15,15,S05_0train_T015,tongue,1
25.635225,9.826651,5831,1166,5,0train,0,15,15,S05_0train_T015,tongue,2
-33.71714,4.8263483,5832,1166,5,0train,0,15,15,S05_0train_T015,tongue,3
15.125211,-19.315125,5833,1166,5,0train,0,15,15,S05_0train_T015,tongue,4
64.74607,9.600979,5834,1166,5,0train,0,15,15,S05_0train_T015,tongue,5
32.151592,-3.1037524,5835,1167,5,0train,0,16,16,S05_0train_T016,tongue,1
25.131811,19.130182,5836,1167,5,0train,0,16,16,S05_0train_T016,tongue,2
14.371415,-29.188965,5837,1167,5,0train,0,16,16,S05_0train_T016,tongue,3
-11.831153,-8.454861,5838,1167,5,0train,0,16,16,S05_0train_T016,tongue,4
-6.291232,-26.99045,5839,1167,5,0train,0,16,16,S05_0train_T016,tongue,5
-42.42131,-23.417309,5840,1168,5,0train,0,17,17,S05_0train_T017,tongue,1
26.422554,-32.33742,5841,1168,5,0train,0,17,17,S05_0train_T017,tongue,2
-42.509777,-21.724045,5842,1168,5,0train,0,17,17,S05_0train_T017,tongue,3
-43.22193,-2.7828255,5843,1168,5,0train,0,17,17,S05_0train_T017,tongue,4
-21.02848,-6.633711,5844,1168,5,0train,0,17,17,S05_0train_T017,tongue,5
-42.532406,-21.67851,5845,1169,5,0train,0,18,18,S05_0train_T018,tongue,1
-11.243449,-19.952457,5846,1169,5,0train,0,18,18,S05_0train_T018,tongue,2
-6.816966,-25.522917,5847,1169,5,0train,0,18,18,S05_0train_T018,tongue,3
53.477535,4.2586217,5848,1169,5,0train,0,18,18,S05_0train_T018,tongue,4
53.172314,-0.43141216,5849,1169,5,0train,0,18,18,S05_0train_T018,tongue,5
-17.656147,-9.986139,5850,1170,5,0train,0,19,19,S05_0train_T019,tongue,1
-19.01047,-21.727118,5851,1170,5,0train,0,19,19,S05_0train_T019,tongue,2
-5.9291954,-27.910057,5852,1170,5,0train,0,19,19,S05_0train_T019,tongue,3
33.23433,15.2376175,5853,1170,5,0train,0,19,19,S05_0train_T019,tongue,4
8.745648,31.046127,5854,1170,5,0train,0,19,19,S05_0train_T019,tongue,5
44.6972,11.678881,5855,1171,5,0train,0,20,20,S05_0train_T020,left_hand,1
11.005169,22.547062,5856,1171,5,0train,0,20,20,S05_0train_T020,left_hand,2
-14.637605,11.3932,5857,1171,5,0train,0,20,20,S05_0train_T020,left_hand,3
-18.0829,3.6358128,5858,1171,5,0train,0,20,20,S05_0train_T020,left_hand,4
68.26064,8.199908,5859,1171,5,0train,0,20,20,S05_0train_T020,left_hand,5
9.022648,-12.780333,5860,1172,5,0train,0,21,21,S05_0train_T021,feet,1
-28.473848,-20.478397,5861,1172,5,0train,0,21,21,S05_0train_T021,feet,2
-6.6025157,-25.767723,5862,1172,5,0train,0,21,21,S05_0train_T021,feet,3
-40.77986,-14.737308,5863,1172,5,0train,0,21,21,S05_0train_T021,feet,4
-6.20073,-28.032696,5864,1172,5,0train,0,21,21,S05_0train_T021,feet,5
-4.6545987,9.005156,5865,1173,5,0train,0,22,22,S05_0train_T022,right_hand,1
-50.207554,-0.9412163,5866,1173,5,0train,0,22,22,S05_0train_T022,right_hand,2
-40.83598,-20.940159,5867,1173,5,0train,0,22,22,S05_0train_T022,right_hand,3
0.62626344,-10.866451,5868,1173,5,0train,0,22,22,S05_0train_T022,right_hand,4
2.9636753,-14.392487,5869,1173,5,0train,0,22,22,S05_0train_T022,right_hand,5
44.334328,14.474081,5870,1174,5,0train,0,23,23,S05_0train_T023,left_hand,1
37.752193,11.371805,5871,1174,5,0train,0,23,23,S05_0train_T023,left_hand,2
-56.956985,-7.5387177,5872,1174,5,0train,0,23,23,S05_0train_T023,left_hand,3
-28.07094,1.5794601,5873,1174,5,0train,0,23,23,S05_0train_T023,left_hand,4
-31.873808,-4.8323817,5874,1174,5,0train,0,23,23,S05_0train_T023,left_hand,5
7.4730325,11.589917,5875,1175,5,0train,0,24,24,S05_0train_T024,left_hand,1
43.461315,-0.78919655,5876,1175,5,0train,0,24,24,S05_0train_T024,left_hand,2
71.06051,5.8844633,5877,1175,5,0train,0,24,24,S05_0train_T024,left_hand,3
7.9641786,-10.013104,5878,1175,5,0train,0,24,24,S05_0train_T024,left_hand,4
5.9287224,-11.213589,5879,1175,5,0train,0,24,24,S05_0train_T024,left_hand,5
-6.7185473,-5.388735,5880,1176,5,0train,0,25,25,S05_0train_T025,feet,1
2.9772289,9.479265,5881,1176,5,0train,0,25,25,S05_0train_T025,feet,2
-25.434216,0.50153965,5882,1176,5,0train,0,25,25,S05_0train_T025,feet,3
-5.9577,0.031780392,5883,1176,5,0train,0,25,25,S05_0train_T025,feet,4
-5.524118,-20.772282,5884,1176,5,0train,0,25,25,S05_0train_T025,feet,5
-32.722897,-0.7146822,5885,1177,5,0train,0,26,26,S05_0train_T026,tongue,1
11.892344,9.3524475,5886,1177,5,0train,0,26,26,S05_0train_T026,tongue,2
55.184174,-12.152846,5887,1177,5,0train,0,26,26,S05_0train_T026,tongue,3
61.732086,-9.228636,5888,1177,5,0train,0,26,26,S05_0train_T026,tongue,4
62.490616,-8.243741,5889,1177,5,0train,0,26,26,S05_0train_T026,tongue,5
3.2989576,-25.102953,5890,1178,5,0train,0,27,27,S05_0train_T027,left_hand,1
-26.063942,-2.3420405,5891,1178,5,0train,0,27,27,S05_0train_T027,left_hand,2
-18.051775,8.831802,5892,1178,5,0train,0,27,27,S05_0train_T027,left_hand,3
23.262447,-23.319223,5893,1178,5,0train,0,27,27,S05_0train_T027,left_hand,4
4.0212574,-12.792174,5894,1178,5,0train,0,27,27,S05_0train_T027,left_hand,5
24.849058,18.79867,5895,1179,5,0train,0,28,28,S05_0train_T028,feet,1
17.49304,-28.330954,5896,1179,5,0train,0,28,28,S05_0train_T028,feet,2
17.035576,-15.056229,5897,1179,5,0train,0,28,28,S05_0train_T028,feet,3
18.244263,14.737801,5898,1179,5,0train,0,28,28,S05_0train_T028,feet,4
40.93776,18.524162,5899,1179,5,0train,0,28,28,S05_0train_T028,feet,5
39.056473,14.3716545,5900,1180,5,0train,0,29,29,S05_0train_T029,feet,1
-17.747202,-8.078848,5901,1180,5,0train,0,29,29,S05_0train_T029,feet,2
-54.82732,-7.983238,5902,1180,5,0train,0,29,29,S05_0train_T029,feet,3
-4.013664,-4.290472,5903,1180,5,0train,0,29,29,S05_0train_T029,feet,4
-37.324184,21.545242,5904,1180,5,0train,0,29,29,S05_0train_T029,feet,5
-1.8205377,7.078931,5905,1181,5,0train,0,30,30,S05_0train_T030,feet,1
-10.8237705,-16.480524,5906,1181,5,0train,0,30,30,S05_0train_T030,feet,2
7.7553515,-7.2545013,5907,1181,5,0train,0,30,30,S05_0train_T030,feet,3
24.317787,-19.515371,5908,1181,5,0train,0,30,30,S05_0train_T030,feet,4
-2.1316006,-3.1955278,5909,1181,5,0train,0,30,30,S05_0train_T030,feet,5
-35.842346,-9.434655,5910,1182,5,0train,0,31,31,S05_0train_T031,left_hand,1
7.2834973,3.3587627,5911,1182,5,0train,0,31,31,S05_0train_T031,left_hand,2
-7.4397626,-7.501632,5912,1182,5,0train,0,31,31,S05_0train_T031,left_hand,3
54.38169,-2.8078687,5913,1182,5,0train,0,31,31,S05_0train_T031,left_hand,4
16.060003,-12.073098,5914,1182,5,0train,0,31,31,S05_0train_T031,left_hand,5
-27.546516,1.5559423,5915,1183,5,0train,0,32,32,S05_0train_T032,right_hand,1
-21.641039,8.778765,5916,1183,5,0train,0,32,32,S05_0train_T032,right_hand,2
-30.297138,-4.871476,5917,1183,5,0train,0,32,32,S05_0train_T032,right_hand,3
-26.718353,4.3369217,5918,1183,5,0train,0,32,32,S05_0train_T032,right_hand,4
40.209164,-16.257683,5919,1183,5,0train,0,32,32,S05_0train_T032,right_hand,5
35.680035,10.260008,5920,1184,5,0train,0,33,33,S05_0train_T033,left_hand,1
-55.06839,2.8142405,5921,1184,5,0train,0,33,33,S05_0train_T033,left_hand,2
-5.764631,-30.203035,5922,1184,5,0train,0,33,33,S05_0train_T033,left_hand,3
-26.657299,-5.068051,5923,1184,5,0train,0,33,33,S05_0train_T033,left_hand,4
-39.601788,3.6331205,5924,1184,5,0train,0,33,33,S05_0train_T033,left_hand,5
33.625015,10.555266,5925,1185,5,0train,0,34,34,S05_0train_T034,right_hand,1
6.6133285,-2.7436972,5926,1185,5,0train,0,34,34,S05_0train_T034,right_hand,2
71.14922,5.438594,5927,1185,5,0train,0,34,34,S05_0train_T034,right_hand,3
71.08541,5.41542,5928,1185,5,0train,0,34,34,S05_0train_T034,right_hand,4
-25.927143,-2.2199464,5929,1185,5,0train,0,34,34,S05_0train_T034,right_hand,5
21.278866,-22.154922,5930,1186,5,0train,0,35,35,S05_0train_T035,right_hand,1
-25.729902,7.747203,5931,1186,5,0train,0,35,35,S05_0train_T035,right_hand,2
-0.058851305,6.1597924,5932,1186,5,0train,0,35,35,S05_0train_T035,right_hand,3
-26.325504,7.4903116,5933,1186,5,0train,0,35,35,S05_0train_T035,right_hand,4
-37.27902,3.4673445,5934,1186,5,0train,0,35,35,S05_0train_T035,right_hand,5
-6.2052913,-26.560305,5935,1187,5,0train,0,36,36,S05_0train_T036,left_hand,1
-52.490017,-16.289219,5936,1187,5,0train,0,36,36,S05_0train_T036,left_hand,2
23.179468,-15.549222,5937,1187,5,0train,0,36,36,S05_0train_T036,left_hand,3
32.49111,-23.470476,5938,1187,5,0train,0,36,36,S05_0train_T036,left_hand,4
-5.493975,-6.9742246,5939,1187,5,0train,0,36,36,S05_0train_T036,left_hand,5
-2.1009386,-17.421022,5940,1188,5,0train,0,37,37,S05_0train_T037,right_hand,1
21.185345,10.700951,5941,1188,5,0train,0,37,37,S05_0train_T037,right_hand,2
-2.9678218,7.522798,5942,1188,5,0train,0,37,37,S05_0train_T037,right_hand,3
56.323887,9.705174,5943,1188,5,0train,0,37,37,S05_0train_T037,right_hand,4
33.619614,13.355287,5944,1188,5,0train,0,37,37,S05_0train_T037,right_hand,5
22.251284,18.029963,5945,1189,5,0train,0,38,38,S05_0train_T038,feet,1
24.113148,16.91007,5946,1189,5,0train,0,38,38,S05_0train_T038,feet,2
-28.129297,-11.3787565,5947,1189,5,0train,0,38,38,S05_0train_T038,feet,3
-43.049698,1.2015109,5948,1189,5,0train,0,38,38,S05_0train_T038,feet,4
-27.257513,7.851604,5949,1189,5,0train,0,38,38,S05_0train_T038,feet,5
5.539611,-4.3281107,5950,1190,5,0train,0,39,39,S05_0train_T039,right_hand,1
-30.868761,0.8808514,5951,1190,5,0train,0,39,39,S05_0train_T039,right_hand,2
-39.840164,10.534409,5952,1190,5,0train,0,39,39,S05_0train_T039,right_hand,3
19.72468,7.067584,5953,1190,5,0train,0,39,39,S05_0train_T039,right_hand,4
12.364916,-5.1706123,5954,1190,5,0train,0,39,39,S05_0train_T039,right_hand,5
-10.529629,-14.96303,5955,1191,5,0train,0,40,40,S05_0train_T040,feet,1
23.832756,-29.117506,5956,1191,5,0train,0,40,40,S05_0train_T040,feet,2
-3.6046007,-26.929235,5957,1191,5,0train,0,40,40,S05_0train_T040,feet,3
4.4781275,38.839825,5958,1191,5,0train,0,40,40,S05_0train_T040,feet,4
50.97865,-16.802319,5959,1191,5,0train,0,40,40,S05_0train_T040,feet,5
-22.540941,1.0270981,5960,1192,5,0train,0,41,41,S05_0train_T041,feet,1
-29.722164,-4.000567,5961,1192,5,0train,0,41,41,S05_0train_T041,feet,2
-20.789064,-2.1132948,5962,1192,5,0train,0,41,41,S05_0train_T041,feet,3
7.144974,-1.3568854,5963,1192,5,0train,0,41,41,S05_0train_T041,feet,4
7.702696,-2.2688756,5964,1192,5,0train,0,41,41,S05_0train_T041,feet,5
-24.239918,2.6461554,5965,1193,5,0train,0,42,42,S05_0train_T042,tongue,1
-28.091837,34.178936,5966,1193,5,0train,0,42,42,S05_0train_T042,tongue,2
-8.259712,-25.580296,5967,1193,5,0train,0,42,42,S05_0train_T042,tongue,3
-27.307531,8.161748,5968,1193,5,0train,0,42,42,S05_0train_T042,tongue,4
-53.03668,-15.789963,5969,1193,5,0train,0,42,42,S05_0train_T042,tongue,5
-46.230373,5.3959694,5970,1194,5,0train,0,43,43,S05_0train_T043,feet,1
-32.227287,-0.36876523,5971,1194,5,0train,0,43,43,S05_0train_T043,feet,2
-24.814413,6.8132505,5972,1194,5,0train,0,43,43,S05_0train_T043,feet,3
-22.800774,12.563064,5973,1194,5,0train,0,43,43,S05_0train_T043,feet,4
-37.45865,3.0153997,5974,1194,5,0train,0,43,43,S05_0train_T043,feet,5
-22.60883,1.4065052,5975,1195,5,0train,0,44,44,S05_0train_T044,feet,1
-56.66897,-10.79189,5976,1195,5,0train,0,44,44,S05_0train_T044,feet,2
-16.853373,-25.068512,5977,1195,5,0train,0,44,44,S05_0train_T044,feet,3
-0.14699425,-24.297504,5978,1195,5,0train,0,44,44,S05_0train_T044,feet,4
40.275284,15.60223,5979,1195,5,0train,0,44,44,S05_0train_T044,feet,5
-37.504044,3.079339,5980,1196,5,0train,0,45,45,S05_0train_T045,tongue,1
-28.967007,-0.3724438,5981,1196,5,0train,0,45,45,S05_0train_T045,tongue,2
6.3519917,-7.583787,5982,1196,5,0train,0,45,45,S05_0train_T045,tongue,3
-3.889178,-25.681816,5983,1196,5,0train,0,45,45,S05_0train_T045,tongue,4
-0.6006209,-23.76802,5984,1196,5,0train,0,45,45,S05_0train_T045,tongue,5
-2.1520832,-17.314867,5985,1197,5,0train,0,46,46,S05_0train_T046,tongue,1
-37.533688,3.1033297,5986,1197,5,0train,0,46,46,S05_0train_T046,tongue,2
32.562,-23.8638,5987,1197,5,0train,0,46,46,S05_0train_T046,tongue,3
7.177691,-6.5282464,5988,1197,5,0train,0,46,46,S05_0train_T046,tongue,4
7.694898,-2.2875621,5989,1197,5,0train,0,46,46,S05_0train_T046,tongue,5
12.564473,-4.900923,5990,1198,5,0train,0,47,47,S05_0train_T047,tongue,1
-21.70826,-4.222655,5991,1198,5,0train,0,47,47,S05_0train_T047,tongue,2
31.12938,3.6877832,5992,1198,5,0train,0,47,47,S05_0train_T047,tongue,3
12.070245,-16.36977,5993,1198,5,0train,0,47,47,S05_0train_T047,tongue,4
-26.292225,-1.6145152,5994,1198,5,0train,0,47,47,S05_0train_T047,tongue,5
-16.790234,10.031902,5995,1199,5,0train,0,48,48,S05_0train_T048,tongue,1
-18.753668,9.333687,5996,1199,5,0train,0,48,48,S05_0train_T048,tongue,2
-5.434374,-9.536062,5997,1199,5,0train,0,48,48,S05_0train_T048,tongue,3
